"sex","g","iteration","who","source"
"female",11.6096086,"3650","36","mydata1"
"male",10.4335936,"3650","73","mydata1"
"female",13.8817721,"3650","162","mydata1"
"female",8.0092692,"3650","212","mydata1"
"female",9.5373091,"3650","215","mydata1"
"male",11.7873064,"3650","369","mydata1"
"female",11.6468421,"3650","430","mydata1"
"female",9.0944831,"3650","438","mydata1"
"female",11.8652423,"3650","468","mydata1"
"male",10.6723827,"3650","555","mydata1"
"female",10.5547078,"3650","578","mydata1"
"male",10.7871702,"3650","582","mydata1"
"female",9.1915193,"3650","584","mydata1"
"female",13.4322345,"3650","585","mydata1"
"female",11.7304069,"3650","589","mydata1"
"male",9.0092285,"3650","595","mydata1"
"male",11.1735468,"3650","596","mydata1"
"female",10.2642034,"3650","602","mydata1"
"female",12.2565384,"3650","604","mydata1"
"male",11.0221187,"3650","611","mydata1"
"male",11.976791,"3650","612","mydata1"
"female",10.2388375,"3650","616","mydata1"
"male",8.3910597,"3650","620","mydata1"
"male",10.1452509,"3650","661","mydata1"
"male",9.1445845,"3650","698","mydata1"
"female",14.3563937,"3650","715","mydata1"
"male",11.0638964,"3650","723","mydata1"
"female",13.8706098,"3650","768","mydata1"
"female",14.550946,"3650","826","mydata1"
"male",11.7329433,"3650","829","mydata1"
"female",11.1642015,"3650","837","mydata1"
"male",10.3809174,"3650","934","mydata1"
"male",11.2047716,"3650","940","mydata1"
"male",8.9386063,"3650","989","mydata1"
"male",11.0104972,"3650","998","mydata1"
"male",11.5020301,"3650","1023","mydata1"
"male",9.1139764,"3650","1052","mydata1"
"female",10.6424456,"3650","1070","mydata1"
"male",11.8271742,"3650","1071","mydata1"
"male",11.3278879,"3650","1105","mydata1"
"male",9.8129476,"3650","1110","mydata1"
"male",10.414287,"3650","1112","mydata1"
"male",8.6463522,"3650","1115","mydata1"
"male",10.1638029,"3650","1121","mydata1"
"female",10.5371542,"3650","1127","mydata1"
"female",9.2261616,"3650","1137","mydata1"
"male",9.1566559,"3650","1144","mydata1"
"male",11.2371659,"3650","1148","mydata1"
"female",9.369107,"3650","1149","mydata1"
"male",9.9582282,"3650","1159","mydata1"
"female",10.3445204,"3650","1160","mydata1"
"male",12.1740243,"3650","1168","mydata1"
"male",10.64556,"3650","1172","mydata1"
"female",12.2992494,"3650","1173","mydata1"
"male",10.4559376,"3650","1175","mydata1"
"male",13.1713921,"3650","1183","mydata1"
"male",11.1154331,"3650","1187","mydata1"
"male",10.1745582,"3650","1188","mydata1"
"male",8.1269694,"3650","1194","mydata1"
"male",10.3356282,"3650","1195","mydata1"
"male",12.2766132,"3650","1208","mydata1"
"male",10.3901591,"3650","1214","mydata1"
"male",10.6228402,"3650","1215","mydata1"
"male",9.1084822,"3650","1219","mydata1"
"male",10.8493347,"3650","1221","mydata1"
"male",8.7604078,"3650","1224","mydata1"
"male",11.1749273,"3650","1228","mydata1"
"female",10.0377088,"3650","1236","mydata1"
"male",9.7579548,"3650","1239","mydata1"
"male",10.460565,"3650","1247","mydata1"
"male",8.4333099,"3650","1252","mydata1"
"female",9.0856609,"3650","1254","mydata1"
"female",10.6292241,"3650","1259","mydata1"
"female",9.4069584,"3650","1262","mydata1"
"female",10.8132539,"3650","1276","mydata1"
"female",9.9439232,"3650","1289","mydata1"
"female",9.7136912,"3650","1292","mydata1"
"female",10.9759667,"3650","1297","mydata1"
"female",10.9983177,"3650","1300","mydata1"
"female",12.2557913,"3650","1320","mydata1"
"female",8.9101774,"3650","1366","mydata1"
"female",9.8746497,"3650","1374","mydata1"
"male",11.5042196,"3650","1400","mydata1"
"male",9.8708043,"3650","1403","mydata1"
"male",9.4090314,"3650","1404","mydata1"
"male",9.8294758,"3650","1417","mydata1"
"male",9.054639,"3650","1442","mydata1"
"male",10.345054,"3650","1460","mydata1"
"female",10.0242492,"3650","1461","mydata1"
"female",10.4528458,"3650","1474","mydata1"
"male",12.719159,"3650","1484","mydata1"
"female",12.0793136,"3650","1493","mydata1"
"female",10.9151226,"3650","1495","mydata1"
"male",8.968307,"3650","1501","mydata1"
"male",11.7579667,"3650","1503","mydata1"
"female",12.1825205,"3650","1508","mydata1"
"male",12.031979,"3650","1512","mydata1"
"male",11.7435736,"3650","1513","mydata1"
"male",11.7629616,"3650","1514","mydata1"
"male",10.809532,"3650","1526","mydata1"
"male",10.204184,"3650","1527","mydata1"
"female",9.9296754,"3650","1538","mydata1"
"female",13.0583593,"3650","1547","mydata1"
"male",11.0082854,"3650","1552","mydata1"
"male",10.8758285,"3650","1553","mydata1"
"female",8.5312368,"3650","1554","mydata1"
"male",14.3551965,"3650","1570","mydata1"
"male",10.9350672,"3650","1572","mydata1"
"female",8.8967566,"3650","1573","mydata1"
"male",10.7632097,"3650","1575","mydata1"
"male",12.461824,"3650","1581","mydata1"
"male",12.1458561,"3650","1585","mydata1"
"female",12.7124918,"3650","1590","mydata1"
"male",12.4965557,"3650","1591","mydata1"
"male",11.8973721,"3650","1595","mydata1"
"male",10.0761089,"3650","1599","mydata1"
"female",9.7854961,"3650","1600","mydata1"
"male",11.336014,"3650","1603","mydata1"
"female",6.841826,"3650","1604","mydata1"
"male",7.7721866,"3650","1607","mydata1"
"female",9.3673696,"3650","1609","mydata1"
"female",8.4641261,"3650","1612","mydata1"
"female",10.6855869,"3650","1617","mydata1"
"female",12.0724128,"3650","1618","mydata1"
"male",9.9906034,"3650","1622","mydata1"
"female",14.0291117,"3650","1631","mydata1"
"male",10.5784982,"3650","1635","mydata1"
"male",13.3162156,"3650","1637","mydata1"
"female",10.4115314,"3650","1639","mydata1"
"male",6.2653623,"3650","1654","mydata1"
"male",10.6501011,"3650","1657","mydata1"
"female",9.2391895,"3650","1662","mydata1"
"female",11.7230234,"3650","1670","mydata1"
"male",10.6644097,"3650","1673","mydata1"
"female",8.8330392,"3650","1677","mydata1"
"male",7.9003116,"3650","1678","mydata1"
"male",12.850434,"3650","1687","mydata1"
"female",14.4310386,"3650","1689","mydata1"
"male",11.6580279,"3650","1699","mydata1"
"male",8.5586902,"3650","1702","mydata1"
"female",10.0232351,"3650","1703","mydata1"
"female",9.0467407,"3650","1707","mydata1"
"male",10.9230673,"3650","1710","mydata1"
"male",9.7711609,"3650","1711","mydata1"
"female",8.3474148,"3650","1714","mydata1"
"female",10.0022382,"3650","1720","mydata1"
"female",11.6038245,"3650","1724","mydata1"
"female",10.6059532,"3650","1726","mydata1"
"female",11.8169002,"3650","1734","mydata1"
"male",10.8504628,"3650","1738","mydata1"
"male",11.1284219,"3650","1739","mydata1"
"male",14.7145643,"3650","1746","mydata1"
"female",11.2770113,"3650","1749","mydata1"
"female",9.6402104,"3650","1765","mydata1"
"male",12.4854212,"3650","1773","mydata1"
"female",10.2789984,"3650","1774","mydata1"
"female",8.4597257,"3650","1775","mydata1"
"female",10.2827142,"3650","1777","mydata1"
"male",11.1086966,"3650","1778","mydata1"
"female",8.1126817,"3650","1784","mydata1"
"female",9.4331525,"3650","1785","mydata1"
"female",10.5957769,"3650","1787","mydata1"
"female",9.5346903,"3650","1789","mydata1"
"male",11.8465674,"3650","1799","mydata1"
"female",9.668453,"3650","1801","mydata1"
"female",10.4234999,"3650","1804","mydata1"
"female",10.8714409,"3650","1810","mydata1"
"female",9.2247459,"3650","1811","mydata1"
"female",11.754695,"3650","1812","mydata1"
"female",11.1781088,"3650","1815","mydata1"
"male",13.0577204,"3650","1817","mydata1"
"female",12.4145207,"3650","1818","mydata1"
"male",13.8209291,"3650","1821","mydata1"
"female",13.0884673,"3650","1822","mydata1"
"female",11.8879657,"3650","1823","mydata1"
"female",13.0324356,"3650","1829","mydata1"
"female",11.6085096,"3650","1830","mydata1"
"female",11.662885,"3650","1836","mydata1"
"male",8.5360499,"3650","1838","mydata1"
"female",10.3933294,"3650","1841","mydata1"
"male",13.2862291,"3650","1843","mydata1"
"female",11.6060631,"3650","1850","mydata1"
"female",14.2990719,"3650","1851","mydata1"
"female",12.2777976,"3650","1852","mydata1"
"female",14.6681606,"3650","1854","mydata1"
"male",13.3673893,"3650","1859","mydata1"
"female",12.8480635,"3650","1861","mydata1"
"female",12.6194024,"3650","1864","mydata1"
"male",11.2921658,"3650","1869","mydata1"
"male",12.2410972,"3650","1870","mydata1"
"male",12.4773307,"3650","1871","mydata1"
"female",11.962998,"3650","1873","mydata1"
"male",9.6693122,"3650","1874","mydata1"
"male",8.9047288,"3650","1876","mydata1"
"female",10.8663161,"3650","1877","mydata1"
"male",8.6083374,"3650","1878","mydata1"
"male",9.3261688,"3650","1879","mydata1"
"male",8.6251948,"3650","1881","mydata1"
"female",9.0466258,"3650","1882","mydata1"
"male",10.7381234,"3650","1883","mydata1"
"female",12.2314956,"3650","1885","mydata1"
"female",10.322346,"3650","1886","mydata1"
"male",7.3848917,"3650","1887","mydata1"
"female",7.60196,"3650","1888","mydata1"
"male",11.3901126,"3650","1889","mydata1"
"female",11.1100194,"3650","1890","mydata1"
"female",11.7184543,"3650","1891","mydata1"
"female",11.4932106,"3650","1892","mydata1"
"female",11.2663145,"3650","1893","mydata1"
"male",10.9709473,"3650","1895","mydata1"
"male",12.1450674,"3650","1896","mydata1"
"female",11.6460721,"3650","1899","mydata1"
"female",11.3890869,"3650","1901","mydata1"
"female",10.1320927,"3650","1902","mydata1"
"male",10.6731706,"3650","1905","mydata1"
"female",10.2110845,"3650","1906","mydata1"
"female",12.9837765,"3650","1907","mydata1"
"male",10.9374908,"3650","1910","mydata1"
"male",11.3295256,"3650","1911","mydata1"
"male",8.6933631,"3650","1912","mydata1"
"male",10.7289716,"3650","1915","mydata1"
"male",10.2073738,"3650","1916","mydata1"
"male",7.5731323,"3650","1918","mydata1"
"male",9.9228572,"3650","1920","mydata1"
"male",9.9810643,"3650","1921","mydata1"
"female",6.6454412,"3650","1924","mydata1"
"male",11.1098186,"3650","1926","mydata1"
"female",9.6606985,"3650","1927","mydata1"
"male",12.4653467,"3650","1928","mydata1"
"male",10.7466169,"3650","1932","mydata1"
"female",10.9927195,"3650","1933","mydata1"
"female",12.3408234,"3650","1934","mydata1"
"male",10.1596983,"3650","1936","mydata1"
"female",11.0218601,"3650","1937","mydata1"
"female",11.8918957,"3650","1938","mydata1"
"male",12.176012,"3650","1940","mydata1"
"male",10.4759638,"3650","1941","mydata1"
"female",11.9011231,"3650","1942","mydata1"
"male",13.6012092,"3650","1943","mydata1"
"male",10.2201839,"3650","1944","mydata1"
"male",12.4789811,"3650","1945","mydata1"
"female",8.5101545,"3650","1946","mydata1"
"male",12.1325167,"3650","1948","mydata1"
"female",9.3526813,"3650","1949","mydata1"
"female",10.5030544,"3650","1950","mydata1"
"male",9.9105062,"3650","1952","mydata1"
"male",11.3491552,"3650","1953","mydata1"
"male",10.5873556,"3650","1954","mydata1"
"male",8.0642387,"3650","1956","mydata1"
"female",10.616408,"3650","1957","mydata1"
"female",12.611682,"3650","1960","mydata1"
"male",9.5711621,"3650","1962","mydata1"
"female",10.0779774,"3650","1966","mydata1"
"male",10.8521452,"3650","1968","mydata1"
"male",8.6462663,"3650","1969","mydata1"
"female",8.4400145,"3650","1972","mydata1"
"male",10.5569607,"3650","1973","mydata1"
"male",11.5202265,"3650","1974","mydata1"
"male",12.6667303,"3650","1975","mydata1"
"female",11.1248731,"3650","1977","mydata1"
"female",13.4007585,"3650","1978","mydata1"
"male",10.5373476,"3650","1979","mydata1"
"female",10.7803562,"3650","1985","mydata1"
"male",10.6144459,"3650","1987","mydata1"
"female",12.033662,"3650","1988","mydata1"
"male",10.7639423,"3650","1992","mydata1"
"male",9.5164953,"3650","2000","mydata1"
"male",7.9267539,"3650","2005","mydata1"
"female",10.7227005,"3650","2006","mydata1"
"female",10.3243566,"3650","2009","mydata1"
"male",13.2545482,"3650","2012","mydata1"
"male",10.1819012,"3650","2015","mydata1"
"female",11.2850748,"3650","2017","mydata1"
"male",11.4356354,"3650","2019","mydata1"
"male",10.9504923,"3650","2023","mydata1"
"male",10.193006,"3650","2024","mydata1"
"female",10.4788612,"3650","2027","mydata1"
"female",9.0161075,"3650","2028","mydata1"
"male",12.2382402,"3650","2029","mydata1"
"female",10.4702744,"3650","2031","mydata1"
"male",9.8227103,"3650","2035","mydata1"
"male",12.9100202,"3650","2038","mydata1"
"male",10.8059488,"3650","2042","mydata1"
"male",9.2708851,"3650","2043","mydata1"
"male",10.6878184,"3650","2048","mydata1"
"female",10.4390758,"3650","2052","mydata1"
"female",10.1404727,"3650","2061","mydata1"
"female",11.2737753,"3650","2063","mydata1"
"male",6.9612902,"3650","2065","mydata1"
"female",10.4988127,"3650","2066","mydata1"
"male",10.0339059,"3650","2067","mydata1"
"male",13.1746731,"3650","2070","mydata1"
"female",13.6688618,"3650","2073","mydata1"
"female",12.6374182,"3650","2078","mydata1"
"female",14.884397,"3650","2085","mydata1"
"female",9.7046784,"3650","2086","mydata1"
"male",13.1053027,"3650","2087","mydata1"
"female",10.2873522,"3650","2088","mydata1"
"male",11.0865536,"3650","2094","mydata1"
"male",14.139709,"3650","2102","mydata1"
"female",11.4538764,"3650","2103","mydata1"
"female",12.5620422,"3650","2109","mydata1"
"male",11.4293873,"3650","2111","mydata1"
"female",12.0956048,"3650","2113","mydata1"
"female",8.5960247,"3650","2123","mydata1"
"female",8.1551393,"3650","2125","mydata1"
"male",8.677634,"3650","2127","mydata1"
"female",8.8751866,"3650","2130","mydata1"
"male",11.1602251,"3650","2133","mydata1"
"male",12.3967155,"3650","2137","mydata1"
"male",9.5625444,"3650","2140","mydata1"
"female",10.1374088,"3650","2142","mydata1"
"female",11.8979945,"3650","2143","mydata1"
"male",8.5661411,"3650","2146","mydata1"
"male",10.1973026,"3650","2148","mydata1"
"female",11.1358533,"3650","2149","mydata1"
"male",10.0676653,"3650","2155","mydata1"
"female",10.6093041,"3650","2160","mydata1"
"female",11.0129018,"3650","2161","mydata1"
"male",8.8925478,"3650","2162","mydata1"
"female",11.1246407,"3650","2163","mydata1"
"female",13.0459758,"3650","2164","mydata1"
"female",12.0677699,"3650","2166","mydata1"
"male",13.1407269,"3650","2170","mydata1"
"male",9.0716265,"3650","2172","mydata1"
"male",9.1249415,"3650","2173","mydata1"
"male",10.4786157,"3650","2182","mydata1"
"female",10.4721846,"3650","2193","mydata1"
"female",8.6658809,"3650","2195","mydata1"
"female",11.6621391,"3650","2196","mydata1"
"male",10.9283537,"3650","2202","mydata1"
"female",9.4744035,"3650","2203","mydata1"
"male",9.3321058,"3650","2204","mydata1"
"female",10.7461744,"3650","2206","mydata1"
"female",9.8035881,"3650","2207","mydata1"
"female",12.3729345,"3650","2208","mydata1"
"male",11.2927748,"3650","2209","mydata1"
"male",11.6259958,"3650","2211","mydata1"
"male",12.8597891,"3650","2212","mydata1"
"male",7.9112886,"3650","2216","mydata1"
"male",7.8969956,"3650","2217","mydata1"
"female",7.403808,"3650","2219","mydata1"
"female",9.4311589,"3650","2220","mydata1"
"male",8.380994,"3650","2223","mydata1"
"male",15.064908,"3650","2224","mydata1"
"male",9.380147,"3650","2226","mydata1"
"male",15.2743784,"3650","2228","mydata1"
"female",12.2095135,"3650","2230","mydata1"
"male",16.0603486,"3650","2232","mydata1"
"female",7.0761414,"3650","2235","mydata1"
"male",8.2670452,"3650","2236","mydata1"
"male",9.1527029,"3650","2239","mydata1"
"female",8.6562462,"3650","2241","mydata1"
"female",11.9868205,"3650","2247","mydata1"
"female",10.4704686,"3650","2248","mydata1"
"male",9.4414316,"3650","2250","mydata1"
"female",11.6570018,"3650","2251","mydata1"
"female",9.7923786,"3650","2252","mydata1"
"male",12.4293537,"3650","2253","mydata1"
"male",9.9029001,"3650","2254","mydata1"
"female",9.3340899,"3650","2255","mydata1"
"female",12.2095682,"3650","2257","mydata1"
"female",10.5797818,"3650","2261","mydata1"
"female",12.0526684,"3650","2262","mydata1"
"male",8.3339157,"3650","2266","mydata1"
"male",9.6491194,"3650","2270","mydata1"
"male",10.8089774,"3650","2271","mydata1"
"male",11.6134257,"3650","2272","mydata1"
"male",11.8882728,"3650","2273","mydata1"
"female",12.2858618,"3650","2275","mydata1"
"male",10.1528625,"3650","2277","mydata1"
"female",12.229586,"3650","2278","mydata1"
"female",12.301069,"3650","2279","mydata1"
"male",11.3317639,"3650","2280","mydata1"
"male",10.2845872,"3650","2281","mydata1"
"male",12.8152381,"3650","2282","mydata1"
"male",12.4024071,"3650","2284","mydata1"
"female",11.4176513,"3650","2286","mydata1"
"male",10.3456033,"3650","2288","mydata1"
"male",10.0050724,"3650","2290","mydata1"
"male",11.30584,"3650","2294","mydata1"
"female",7.4656952,"3650","2296","mydata1"
"female",8.5641168,"3650","2297","mydata1"
"female",9.289917,"3650","2298","mydata1"
"male",10.3382906,"3650","2299","mydata1"
"male",10.2525161,"3650","2301","mydata1"
"male",7.6321365,"3650","2302","mydata1"
"female",14.3301283,"3650","2303","mydata1"
"female",12.5449452,"3650","2305","mydata1"
"female",11.8532771,"3650","2307","mydata1"
"female",15.5562805,"3650","2308","mydata1"
"male",8.8605128,"3650","2309","mydata1"
"male",10.0338603,"3650","2310","mydata1"
"female",7.5275729,"3650","2311","mydata1"
"male",9.7218458,"3650","2313","mydata1"
"female",6.6591592,"3650","2314","mydata1"
"female",9.476566,"3650","2316","mydata1"
"male",7.2159826,"3650","2319","mydata1"
"female",12.3675361,"3650","2321","mydata1"
"male",10.8346455,"3650","2322","mydata1"
"male",12.0392189,"3650","2323","mydata1"
"female",10.9184664,"3650","2324","mydata1"
"male",9.8770142,"3650","2326","mydata1"
"male",9.2389058,"3650","2327","mydata1"
"male",9.9686935,"3650","2328","mydata1"
"male",10.8132621,"3650","2329","mydata1"
"male",10.8233655,"3650","2330","mydata1"
"female",10.163622,"3650","2331","mydata1"
"female",10.2307328,"3650","2332","mydata1"
"male",11.4167134,"3650","2333","mydata1"
"male",10.4875312,"3650","2335","mydata1"
"male",9.0948269,"3650","2336","mydata1"
"female",8.5312285,"3650","2337","mydata1"
"female",11.5093461,"3650","2339","mydata1"
"female",9.6416877,"3650","2340","mydata1"
"male",10.1034594,"3650","2341","mydata1"
"female",11.7301498,"3650","2342","mydata1"
"male",7.3162886,"3650","2343","mydata1"
"female",9.1491065,"3650","2344","mydata1"
"male",12.6877446,"3650","2345","mydata1"
"male",14.7952881,"3650","2346","mydata1"
"female",11.7344089,"3650","2347","mydata1"
"female",13.0609844,"3650","2348","mydata1"
"male",14.313623,"3650","2349","mydata1"
"male",11.8443766,"3650","2350","mydata1"
"female",15.4753719,"3650","2351","mydata1"
"female",10.256921,"3650","2352","mydata1"
"male",13.1330504,"3650","2353","mydata1"
"female",11.8203584,"3650","2354","mydata1"
"male",13.0240755,"3650","2356","mydata1"
"male",11.3321648,"3650","2357","mydata1"
"male",10.1584595,"3650","2358","mydata1"
"female",11.7188104,"3650","2359","mydata1"
"male",10.9134931,"3650","2360","mydata1"
"male",10.1226804,"3650","2361","mydata1"
"male",12.2997431,"3650","2362","mydata1"
"male",11.0001914,"3650","2363","mydata1"
"male",11.7074837,"3650","2364","mydata1"
"female",11.209461,"3650","2365","mydata1"
"female",11.6316391,"3650","2366","mydata1"
"male",11.8968429,"3650","2367","mydata1"
"male",9.3720225,"3650","2368","mydata1"
"male",9.3229248,"3650","2369","mydata1"
"male",9.9602467,"3650","2370","mydata1"
"female",9.5813252,"3650","2371","mydata1"
"female",11.7122228,"3650","2372","mydata1"
"male",11.6867722,"3650","2373","mydata1"
"male",11.9425431,"3650","2374","mydata1"
"female",9.2008829,"3650","2375","mydata1"
"female",11.4984862,"3650","2376","mydata1"
"male",10.9550541,"3650","2377","mydata1"
"male",13.2312904,"7300","2786","mydata1"
"male",9.8972692,"7300","2847","mydata1"
"male",10.5113202,"7300","2982","mydata1"
"male",12.2445359,"7300","3127","mydata1"
"female",12.1925941,"7300","3456","mydata1"
"male",13.526578,"7300","3544","mydata1"
"male",11.5797775,"7300","3573","mydata1"
"male",15.2736509,"7300","3872","mydata1"
"female",11.972445,"7300","3933","mydata1"
"female",11.6512853,"7300","3935","mydata1"
"female",13.1534331,"7300","3985","mydata1"
"female",12.9087295,"7300","4044","mydata1"
"male",12.8560088,"7300","4105","mydata1"
"male",9.982347,"7300","4134","mydata1"
"female",10.7372145,"7300","4158","mydata1"
"female",13.8453942,"7300","4216","mydata1"
"female",10.2141282,"7300","4231","mydata1"
"male",11.4932438,"7300","4244","mydata1"
"male",12.1893507,"7300","4308","mydata1"
"female",11.5854952,"7300","4339","mydata1"
"male",11.4827053,"7300","4381","mydata1"
"male",13.7072835,"7300","4429","mydata1"
"male",12.0821995,"7300","4459","mydata1"
"male",10.3327741,"7300","4532","mydata1"
"male",7.9630044,"7300","4730","mydata1"
"female",13.0167133,"7300","4734","mydata1"
"male",12.1241189,"7300","4774","mydata1"
"male",12.959346,"7300","4821","mydata1"
"male",11.6644628,"7300","4836","mydata1"
"female",9.9324201,"7300","4844","mydata1"
"female",10.9154539,"7300","4849","mydata1"
"male",13.3208583,"7300","4885","mydata1"
"female",13.0993984,"7300","4898","mydata1"
"female",8.1928269,"7300","4931","mydata1"
"male",13.4111591,"7300","4940","mydata1"
"female",11.973645,"7300","4948","mydata1"
"female",9.4802033,"7300","4961","mydata1"
"female",13.2097039,"7300","4979","mydata1"
"male",10.3527067,"7300","4982","mydata1"
"male",10.518269,"7300","4984","mydata1"
"female",12.0051396,"7300","4997","mydata1"
"female",15.0483829,"7300","5002","mydata1"
"female",14.0384046,"7300","5006","mydata1"
"male",10.831198,"7300","5009","mydata1"
"female",13.4386965,"7300","5011","mydata1"
"male",12.3855201,"7300","5012","mydata1"
"male",12.3650429,"7300","5032","mydata1"
"male",12.3832101,"7300","5034","mydata1"
"female",13.178774,"7300","5070","mydata1"
"male",10.4034005,"7300","5088","mydata1"
"male",12.18841,"7300","5153","mydata1"
"male",14.1772018,"7300","5161","mydata1"
"male",12.5803749,"7300","5192","mydata1"
"female",16.0328284,"7300","5201","mydata1"
"male",12.8506757,"7300","5206","mydata1"
"female",14.213608,"7300","5207","mydata1"
"female",10.8336776,"7300","5218","mydata1"
"male",9.3789741,"7300","5232","mydata1"
"female",12.4536315,"7300","5239","mydata1"
"male",13.9573122,"7300","5247","mydata1"
"female",11.5940607,"7300","5256","mydata1"
"female",12.3838103,"7300","5273","mydata1"
"female",13.2732362,"7300","5276","mydata1"
"male",14.3250827,"7300","5278","mydata1"
"female",11.6937416,"7300","5289","mydata1"
"male",12.8367472,"7300","5293","mydata1"
"male",8.1851412,"7300","5299","mydata1"
"female",13.8936396,"7300","5306","mydata1"
"male",10.2728276,"7300","5318","mydata1"
"male",10.5365893,"7300","5329","mydata1"
"female",11.0762555,"7300","5330","mydata1"
"male",9.5007624,"7300","5333","mydata1"
"male",14.0880826,"7300","5353","mydata1"
"female",13.1769633,"7300","5356","mydata1"
"male",11.4777142,"7300","5360","mydata1"
"male",9.5590075,"7300","5362","mydata1"
"male",10.6160311,"7300","5386","mydata1"
"female",12.362387,"7300","5395","mydata1"
"male",12.0622856,"7300","5399","mydata1"
"female",11.1085735,"7300","5409","mydata1"
"female",12.9110961,"7300","5426","mydata1"
"female",11.7978972,"7300","5435","mydata1"
"male",11.9158717,"7300","5464","mydata1"
"female",15.0958252,"7300","5465","mydata1"
"female",12.3405564,"7300","5467","mydata1"
"male",9.4449943,"7300","5480","mydata1"
"female",11.2380085,"7300","5492","mydata1"
"female",10.9601294,"7300","5502","mydata1"
"male",11.7091781,"7300","5505","mydata1"
"female",12.4320096,"7300","5527","mydata1"
"female",12.0533422,"7300","5531","mydata1"
"male",11.2783,"7300","5544","mydata1"
"female",11.3033154,"7300","5554","mydata1"
"female",10.4988507,"7300","5559","mydata1"
"male",10.000764,"7300","5561","mydata1"
"female",7.7529441,"7300","5564","mydata1"
"female",13.4728554,"7300","5594","mydata1"
"female",11.7860574,"7300","5601","mydata1"
"female",11.5557578,"7300","5615","mydata1"
"female",11.8596066,"7300","5621","mydata1"
"female",10.5628248,"7300","5622","mydata1"
"female",12.8719561,"7300","5636","mydata1"
"male",13.071075,"7300","5662","mydata1"
"female",11.908638,"7300","5663","mydata1"
"male",11.7083514,"7300","5671","mydata1"
"female",11.052299,"7300","5686","mydata1"
"male",14.6856222,"7300","5694","mydata1"
"female",12.1780857,"7300","5705","mydata1"
"male",11.6259594,"7300","5706","mydata1"
"male",9.7633296,"7300","5710","mydata1"
"male",12.9304286,"7300","5720","mydata1"
"male",14.1652598,"7300","5722","mydata1"
"male",12.0475005,"7300","5746","mydata1"
"male",13.8519526,"7300","5760","mydata1"
"male",8.7752329,"7300","5765","mydata1"
"female",10.079068,"7300","5774","mydata1"
"female",13.4659579,"7300","5777","mydata1"
"female",12.048,"7300","5785","mydata1"
"male",11.5995339,"7300","5786","mydata1"
"female",13.9097055,"7300","5788","mydata1"
"male",11.5242443,"7300","5794","mydata1"
"female",12.0913571,"7300","5799","mydata1"
"male",10.3226673,"7300","5808","mydata1"
"male",10.6002692,"7300","5810","mydata1"
"male",13.3547013,"7300","5819","mydata1"
"female",11.715225,"7300","5823","mydata1"
"male",12.348964,"7300","5825","mydata1"
"female",15.2687254,"7300","5827","mydata1"
"male",12.3274041,"7300","5829","mydata1"
"male",11.6756346,"7300","5835","mydata1"
"male",11.846116,"7300","5836","mydata1"
"male",13.1811641,"7300","5860","mydata1"
"male",12.3800314,"7300","5863","mydata1"
"female",10.6191388,"7300","5868","mydata1"
"female",10.7744061,"7300","5876","mydata1"
"female",10.5646985,"7300","5877","mydata1"
"male",11.7297313,"7300","5882","mydata1"
"female",12.9264538,"7300","5884","mydata1"
"female",13.2645351,"7300","5887","mydata1"
"female",12.1559761,"7300","5888","mydata1"
"male",9.7539612,"7300","5893","mydata1"
"female",16.2330714,"7300","5903","mydata1"
"female",16.6212369,"7300","5905","mydata1"
"male",10.6315631,"7300","5911","mydata1"
"female",12.2103849,"7300","5913","mydata1"
"female",9.2798874,"7300","5914","mydata1"
"male",9.7857326,"7300","5923","mydata1"
"male",10.5282386,"7300","5924","mydata1"
"female",8.4261995,"7300","5928","mydata1"
"female",12.3301749,"7300","5932","mydata1"
"male",12.159264,"7300","5933","mydata1"
"female",12.8315958,"7300","5935","mydata1"
"male",13.2650465,"7300","5940","mydata1"
"male",13.5086285,"7300","5947","mydata1"
"female",9.7255332,"7300","5953","mydata1"
"male",10.7663703,"7300","5960","mydata1"
"female",13.0587272,"7300","5961","mydata1"
"male",10.6998257,"7300","5971","mydata1"
"male",9.3844994,"7300","5973","mydata1"
"male",9.291258,"7300","5975","mydata1"
"female",10.6832633,"7300","5977","mydata1"
"female",9.5330033,"7300","5985","mydata1"
"female",11.9209505,"7300","5990","mydata1"
"female",14.0717081,"7300","5995","mydata1"
"male",13.8335705,"7300","6002","mydata1"
"male",11.4655793,"7300","6003","mydata1"
"male",9.7139754,"7300","6007","mydata1"
"female",10.1749625,"7300","6018","mydata1"
"female",12.5633846,"7300","6021","mydata1"
"female",9.2594843,"7300","6031","mydata1"
"male",12.8897928,"7300","6032","mydata1"
"male",13.4459664,"7300","6035","mydata1"
"male",9.9102971,"7300","6043","mydata1"
"male",11.490993,"7300","6053","mydata1"
"female",10.0673925,"7300","6067","mydata1"
"female",11.2076507,"7300","6072","mydata1"
"male",16.7152978,"7300","6084","mydata1"
"female",13.41267,"7300","6087","mydata1"
"female",12.7622871,"7300","6089","mydata1"
"male",12.7164679,"7300","6090","mydata1"
"male",12.3529091,"7300","6091","mydata1"
"male",10.5352177,"7300","6105","mydata1"
"male",9.2083718,"7300","6107","mydata1"
"male",9.7855714,"7300","6111","mydata1"
"male",9.260093,"7300","6113","mydata1"
"female",9.9680653,"7300","6114","mydata1"
"male",11.115132,"7300","6115","mydata1"
"female",13.5206284,"7300","6116","mydata1"
"male",14.8947493,"7300","6121","mydata1"
