"sex","g","iteration","who","source"
"male",8.4882917,"3650","1031","mydata1"
"male",11.369617,"3650","1048","mydata1"
"male",11.9641801,"3650","1051","mydata1"
"male",9.9169793,"3650","1056","mydata1"
"male",10.0382968,"3650","1060","mydata1"
"male",9.6019786,"3650","1062","mydata1"
"female",11.0320062,"3650","1074","mydata1"
"female",12.4003682,"3650","1077","mydata1"
"female",12.3316601,"3650","1081","mydata1"
"female",10.4254178,"3650","1083","mydata1"
"female",13.9661579,"3650","1086","mydata1"
"male",10.6682709,"3650","1087","mydata1"
"male",11.0470419,"3650","1088","mydata1"
"female",12.9543071,"3650","1089","mydata1"
"female",11.5119712,"3650","1093","mydata1"
"male",9.9316937,"3650","1096","mydata1"
"male",8.46696,"3650","1098","mydata1"
"female",9.7186963,"3650","1099","mydata1"
"female",9.3204773,"3650","1102","mydata1"
"male",8.2472605,"3650","1109","mydata1"
"male",10.9121479,"3650","1113","mydata1"
"male",5.9804537,"3650","1116","mydata1"
"male",10.3397984,"3650","1118","mydata1"
"female",9.7305669,"3650","1119","mydata1"
"female",10.9198209,"3650","1121","mydata1"
"male",10.6935629,"3650","1122","mydata1"
"female",11.3400246,"3650","1124","mydata1"
"female",9.225217,"3650","1125","mydata1"
"male",12.7852983,"3650","1127","mydata1"
"female",13.5691659,"3650","1128","mydata1"
"female",9.184551,"3650","1130","mydata1"
"female",9.0823743,"3650","1132","mydata1"
"male",8.3614924,"3650","1135","mydata1"
"female",10.2822159,"3650","1137","mydata1"
"male",10.0854026,"3650","1138","mydata1"
"male",11.7263046,"3650","1140","mydata1"
"male",8.4029462,"3650","1143","mydata1"
"female",9.3114811,"3650","1145","mydata1"
"female",12.4215146,"3650","1148","mydata1"
"female",11.9385621,"3650","1149","mydata1"
"male",10.6385698,"3650","1150","mydata1"
"male",10.702496,"3650","1151","mydata1"
"female",8.1455814,"3650","1155","mydata1"
"male",10.6658328,"3650","1157","mydata1"
"male",9.1328684,"3650","1159","mydata1"
"female",10.1925487,"3650","1162","mydata1"
"female",9.4814118,"3650","1163","mydata1"
"female",10.718302,"3650","1164","mydata1"
"male",10.8932776,"3650","1166","mydata1"
"female",12.127195,"3650","1168","mydata1"
"female",10.7034255,"3650","1170","mydata1"
"male",11.8288725,"3650","1172","mydata1"
"male",9.0049598,"3650","1174","mydata1"
"male",8.4878279,"3650","1175","mydata1"
"male",10.3247807,"3650","1176","mydata1"
"female",10.9484194,"3650","1180","mydata1"
"male",10.5308208,"3650","1183","mydata1"
"male",10.6937341,"3650","1184","mydata1"
"male",9.5074471,"3650","1187","mydata1"
"female",10.4268449,"3650","1188","mydata1"
"male",11.2262248,"3650","1189","mydata1"
"male",8.9753026,"3650","1200","mydata1"
"female",11.6346292,"3650","1201","mydata1"
"male",8.2025341,"3650","1204","mydata1"
"female",8.3210122,"3650","1206","mydata1"
"male",7.6279931,"3650","1207","mydata1"
"female",11.6314223,"3650","1208","mydata1"
"female",8.5306646,"3650","1211","mydata1"
"male",9.0042605,"3650","1213","mydata1"
"male",4.2638789,"3650","1215","mydata1"
"female",9.6383956,"3650","1216","mydata1"
"female",9.0299974,"3650","1217","mydata1"
"female",9.3772385,"3650","1218","mydata1"
"male",10.5173444,"3650","1223","mydata1"
"male",7.1144762,"3650","1227","mydata1"
"male",7.9181642,"3650","1228","mydata1"
"male",9.0105493,"3650","1231","mydata1"
"female",8.1105679,"3650","1232","mydata1"
"male",11.0896251,"3650","1235","mydata1"
"male",8.203303,"3650","1236","mydata1"
"female",10.4146282,"3650","1238","mydata1"
"male",9.9054181,"3650","1239","mydata1"
"female",13.0527277,"3650","1240","mydata1"
"male",10.4907648,"3650","1243","mydata1"
"female",9.8014238,"3650","1248","mydata1"
"female",10.0667617,"3650","1249","mydata1"
"female",8.723163,"3650","1250","mydata1"
"male",9.3223569,"3650","1251","mydata1"
"male",7.9890041,"3650","1252","mydata1"
"male",10.0556675,"3650","1253","mydata1"
"male",7.2397843,"3650","1255","mydata1"
"female",9.8010142,"3650","1257","mydata1"
"male",12.5242667,"3650","1258","mydata1"
"female",12.3068881,"3650","1259","mydata1"
"female",10.5998115,"3650","1260","mydata1"
"female",9.3202449,"3650","1262","mydata1"
"female",9.6512987,"3650","1263","mydata1"
"female",10.9376223,"3650","1264","mydata1"
"male",10.9690633,"3650","1266","mydata1"
"female",7.3114497,"3650","1269","mydata1"
"male",10.0659185,"3650","1270","mydata1"
"female",8.365527,"3650","1271","mydata1"
"male",10.5658443,"3650","1273","mydata1"
"female",8.6365292,"3650","1276","mydata1"
"male",10.4921849,"3650","1278","mydata1"
"male",10.1043002,"3650","1279","mydata1"
"female",8.688988,"3650","1281","mydata1"
"male",10.1378547,"3650","1282","mydata1"
"female",10.7663333,"3650","1289","mydata1"
"male",11.4480733,"3650","1291","mydata1"
"male",12.4322337,"3650","1294","mydata1"
"female",12.9712334,"3650","1295","mydata1"
"female",10.1021171,"3650","1298","mydata1"
"male",8.2263013,"3650","1301","mydata1"
"male",9.302472,"3650","1302","mydata1"
"female",10.0963011,"3650","1303","mydata1"
"female",12.0694459,"3650","1307","mydata1"
"female",10.9958418,"3650","1308","mydata1"
"female",10.1315309,"3650","1310","mydata1"
"female",9.0550422,"3650","1311","mydata1"
"male",13.1156757,"3650","1312","mydata1"
"female",10.8625608,"3650","1313","mydata1"
"male",11.6319849,"3650","1320","mydata1"
"male",12.1689012,"3650","1321","mydata1"
"male",12.2302774,"3650","1325","mydata1"
"male",9.5116054,"3650","1329","mydata1"
"male",9.8562378,"3650","1332","mydata1"
"male",11.7853291,"3650","1333","mydata1"
"female",9.7778441,"3650","1334","mydata1"
"male",10.2124993,"3650","1335","mydata1"
"male",11.5836948,"3650","1338","mydata1"
"female",8.3633073,"3650","1339","mydata1"
"male",10.200107,"3650","1342","mydata1"
"female",9.9160181,"3650","1344","mydata1"
"female",9.6925819,"3650","1345","mydata1"
"female",11.3848626,"3650","1347","mydata1"
"female",11.88126,"3650","1351","mydata1"
"female",9.5195774,"3650","1354","mydata1"
"male",8.2762711,"3650","1357","mydata1"
"female",8.2583668,"3650","1360","mydata1"
"female",11.0276838,"3650","1363","mydata1"
"female",10.4405378,"3650","1365","mydata1"
"female",10.1859346,"3650","1366","mydata1"
"female",12.3213554,"3650","1369","mydata1"
"female",12.3201139,"3650","1370","mydata1"
"female",12.4576145,"3650","1373","mydata1"
"female",10.3472802,"3650","1376","mydata1"
"male",6.8041117,"3650","1379","mydata1"
"male",11.4964252,"3650","1380","mydata1"
"female",9.9702386,"3650","1382","mydata1"
"male",9.6818115,"3650","1385","mydata1"
"female",10.0716802,"3650","1389","mydata1"
"male",9.5146821,"3650","1390","mydata1"
"female",8.7423416,"3650","1391","mydata1"
"female",9.3781663,"3650","1392","mydata1"
"female",9.8930811,"3650","1393","mydata1"
"male",10.5338371,"3650","1396","mydata1"
"male",11.2486472,"3650","1397","mydata1"
"female",8.2974154,"3650","1400","mydata1"
"female",8.0389135,"3650","1403","mydata1"
"female",11.4947305,"3650","1404","mydata1"
"male",9.1431369,"3650","1411","mydata1"
"male",12.1235854,"3650","1413","mydata1"
"female",11.0963928,"3650","1418","mydata1"
"female",11.4659606,"3650","1426","mydata1"
"male",10.8277933,"3650","1428","mydata1"
"female",12.7336429,"3650","1432","mydata1"
"male",9.740683,"3650","1433","mydata1"
"female",12.1847015,"3650","1434","mydata1"
"female",10.2599691,"3650","1435","mydata1"
"female",9.2846047,"3650","1439","mydata1"
"female",12.1035563,"3650","1440","mydata1"
"female",10.3530376,"3650","1447","mydata1"
"male",8.0830674,"3650","1449","mydata1"
"female",10.6538538,"3650","1450","mydata1"
"female",9.7298136,"3650","1456","mydata1"
"male",10.6920764,"3650","1457","mydata1"
"male",11.0064029,"3650","1461","mydata1"
"male",10.0233421,"3650","1463","mydata1"
"male",10.4134817,"3650","1465","mydata1"
"female",12.3496148,"3650","1468","mydata1"
"female",11.3916155,"3650","1472","mydata1"
"male",10.2903248,"3650","1476","mydata1"
"male",10.2934783,"3650","1480","mydata1"
"male",11.7855318,"3650","1481","mydata1"
"female",10.7181039,"3650","1482","mydata1"
"male",8.9461698,"3650","1483","mydata1"
"female",9.5828294,"3650","1485","mydata1"
"female",10.0001421,"3650","1486","mydata1"
"male",11.2087177,"3650","1489","mydata1"
"female",9.8639014,"3650","1490","mydata1"
"female",9.8303988,"3650","1491","mydata1"
"female",9.5899984,"3650","1493","mydata1"
"female",10.1632057,"3650","1494","mydata1"
"female",10.1966943,"3650","1495","mydata1"
"male",10.4265248,"3650","1502","mydata1"
"male",9.9323087,"3650","1503","mydata1"
"female",10.0073227,"3650","1504","mydata1"
"female",12.7619362,"3650","1506","mydata1"
"male",11.4129686,"3650","1507","mydata1"
"female",12.0030144,"3650","1508","mydata1"
"female",11.5293882,"3650","1509","mydata1"
"female",11.2539221,"3650","1510","mydata1"
"female",11.4390437,"3650","1511","mydata1"
"female",9.2949873,"3650","1512","mydata1"
"male",8.1401883,"3650","1514","mydata1"
"female",6.0986525,"3650","1515","mydata1"
"female",9.4343081,"3650","1517","mydata1"
"male",11.3646974,"3650","1519","mydata1"
"male",8.2120405,"3650","1520","mydata1"
"male",10.0499175,"3650","1522","mydata1"
"male",13.5010488,"3650","1523","mydata1"
"female",14.6772406,"3650","1525","mydata1"
"female",12.6481753,"3650","1527","mydata1"
"male",11.0466503,"3650","1528","mydata1"
"male",11.1610673,"3650","1530","mydata1"
"female",12.6010838,"3650","1531","mydata1"
"female",10.3826879,"3650","1532","mydata1"
"male",9.6255842,"3650","1533","mydata1"
"female",8.299359,"3650","1535","mydata1"
"male",9.6177923,"3650","1536","mydata1"
"female",14.2088623,"3650","1537","mydata1"
"male",8.3814422,"3650","1538","mydata1"
"male",9.6780998,"3650","1539","mydata1"
"male",10.3409773,"3650","1540","mydata1"
"female",10.3776774,"3650","1541","mydata1"
"female",11.5821687,"3650","1543","mydata1"
"female",10.3297079,"3650","1545","mydata1"
"female",9.8980345,"3650","1546","mydata1"
"female",11.4752392,"3650","1548","mydata1"
"female",11.1328048,"3650","1549","mydata1"
"male",12.4765128,"3650","1550","mydata1"
"male",10.8030452,"3650","1551","mydata1"
"female",7.0772133,"3650","1552","mydata1"
"male",9.3693174,"3650","1555","mydata1"
"female",12.5103188,"3650","1556","mydata1"
"female",12.3817158,"3650","1557","mydata1"
"male",9.3978202,"3650","1558","mydata1"
"female",10.0322611,"3650","1559","mydata1"
"male",10.7674853,"3650","1560","mydata1"
"female",11.9270867,"3650","1562","mydata1"
"female",11.0719627,"3650","1563","mydata1"
"male",10.5594251,"3650","1564","mydata1"
"female",11.8362204,"3650","1565","mydata1"
"female",10.9214116,"3650","1567","mydata1"
"female",10.6592884,"3650","1568","mydata1"
"male",11.0348709,"3650","1569","mydata1"
"female",9.7713829,"3650","1570","mydata1"
"female",10.8028189,"3650","1572","mydata1"
"female",9.1447396,"3650","1574","mydata1"
"male",6.9511505,"3650","1575","mydata1"
"female",9.2127698,"3650","1576","mydata1"
"male",10.1127908,"3650","1578","mydata1"
"female",9.2304635,"3650","1580","mydata1"
"female",10.782525,"3650","1581","mydata1"
"female",9.4103333,"3650","1583","mydata1"
"male",11.4130127,"3650","1585","mydata1"
"male",10.0649723,"3650","1586","mydata1"
"male",11.0064403,"3650","1587","mydata1"
"male",10.0137881,"3650","1588","mydata1"
"female",10.5904014,"3650","1589","mydata1"
"female",9.7554422,"3650","1590","mydata1"
"female",10.5223189,"3650","1591","mydata1"
"male",9.8744871,"3650","1593","mydata1"
"male",8.3909679,"3650","1594","mydata1"
"female",9.7737961,"3650","1595","mydata1"
"female",9.142827,"3650","1596","mydata1"
"female",12.0331599,"3650","1597","mydata1"
"male",11.3661431,"3650","1598","mydata1"
"male",13.0416663,"3650","1599","mydata1"
"female",10.2564085,"3650","1600","mydata1"
"male",10.9631141,"3650","1601","mydata1"
"male",9.1014906,"3650","1602","mydata1"
"female",14.5861663,"3650","1603","mydata1"
"male",8.5321507,"3650","1604","mydata1"
"male",11.0200169,"3650","1605","mydata1"
"male",9.0660705,"3650","1607","mydata1"
"male",11.034785,"3650","1609","mydata1"
"female",11.6981849,"3650","1611","mydata1"
"female",9.6074247,"3650","1612","mydata1"
"male",12.5151435,"3650","1613","mydata1"
"female",14.5098348,"3650","1615","mydata1"
"female",10.8009561,"3650","1616","mydata1"
"male",12.2568779,"3650","1617","mydata1"
"female",13.3887178,"3650","1619","mydata1"
"male",11.9288429,"3650","1620","mydata1"
"male",13.0921716,"3650","1621","mydata1"
"female",11.3317162,"3650","1622","mydata1"
"female",11.3348836,"3650","1623","mydata1"
"male",11.0778042,"3650","1625","mydata1"
"female",13.1594612,"3650","1626","mydata1"
"female",10.8977119,"3650","1628","mydata1"
"female",12.8827888,"3650","1629","mydata1"
"male",11.5216739,"3650","1630","mydata1"
"male",12.1829473,"3650","1631","mydata1"
"male",9.3009757,"7300","1635","mydata1"
"female",13.1484965,"7300","2481","mydata1"
"male",10.8254239,"7300","2512","mydata1"
"female",12.519753,"7300","2524","mydata1"
"male",9.8231776,"7300","2794","mydata1"
"female",12.1281924,"7300","2893","mydata1"
"female",11.1312674,"7300","2921","mydata1"
"male",12.3102537,"7300","2946","mydata1"
"male",10.378885,"7300","2965","mydata1"
"male",11.4518359,"7300","3021","mydata1"
"male",10.2262893,"7300","3064","mydata1"
"male",15.9543047,"7300","3081","mydata1"
"male",12.6192024,"7300","3097","mydata1"
"female",12.4884802,"7300","3114","mydata1"
"male",11.2464788,"7300","3162","mydata1"
"female",11.3023819,"7300","3271","mydata1"
"female",11.0510166,"7300","3305","mydata1"
"female",9.3266396,"7300","3308","mydata1"
"male",11.7896084,"7300","3345","mydata1"
"female",10.460503,"7300","3360","mydata1"
"female",12.2774981,"7300","3378","mydata1"
"male",11.7640663,"7300","3390","mydata1"
"male",8.9671005,"7300","3400","mydata1"
"male",10.8532491,"7300","3408","mydata1"
"male",10.3991949,"7300","3561","mydata1"
"female",8.1235939,"7300","3745","mydata1"
"female",11.9950425,"7300","3808","mydata1"
"female",11.9738199,"7300","3870","mydata1"
"female",11.1600253,"7300","3934","mydata1"
"male",11.0702913,"7300","3946","mydata1"
"female",9.7746286,"7300","3950","mydata1"
"female",10.7478991,"7300","3952","mydata1"
"female",10.4024964,"7300","3954","mydata1"
"male",12.9567528,"7300","3971","mydata1"
"female",9.6540666,"7300","4040","mydata1"
"female",10.762448,"7300","4065","mydata1"
"male",12.5752469,"7300","4074","mydata1"
"female",10.1481085,"7300","4085","mydata1"
"female",9.4683799,"7300","4106","mydata1"
"female",10.1410998,"7300","4119","mydata1"
"male",13.380336,"7300","4125","mydata1"
"male",13.8628491,"7300","4135","mydata1"
"female",11.1264723,"7300","4159","mydata1"
"female",11.5576141,"7300","4163","mydata1"
"female",11.7087924,"7300","4168","mydata1"
"male",12.3193394,"7300","4173","mydata1"
"female",8.2391362,"7300","4178","mydata1"
"male",11.3980664,"7300","4179","mydata1"
"male",8.8572223,"7300","4186","mydata1"
"male",10.5698258,"7300","4194","mydata1"
"female",12.0281124,"7300","4200","mydata1"
"male",10.9615339,"7300","4202","mydata1"
"female",11.7418419,"7300","4206","mydata1"
"female",12.1171385,"7300","4207","mydata1"
"male",10.4154415,"7300","4218","mydata1"
"male",12.4537215,"7300","4223","mydata1"
"male",11.2856445,"7300","4226","mydata1"
"female",11.0761458,"7300","4230","mydata1"
"female",11.1339866,"7300","4236","mydata1"
"male",11.471213,"7300","4241","mydata1"
"male",13.1790058,"7300","4255","mydata1"
"male",10.9338681,"7300","4270","mydata1"
"male",9.8568826,"7300","4273","mydata1"
"male",11.8123837,"7300","4274","mydata1"
"male",12.2377299,"7300","4283","mydata1"
"female",11.1626339,"7300","4285","mydata1"
"female",10.8816356,"7300","4287","mydata1"
"female",10.8162077,"7300","4294","mydata1"
"male",10.6375712,"7300","4306","mydata1"
"male",12.260483,"7300","4311","mydata1"
"male",10.683768,"7300","4327","mydata1"
"female",10.3954616,"7300","4334","mydata1"
"male",10.9599424,"7300","4350","mydata1"
"male",13.1877992,"7300","4389","mydata1"
"female",9.5404243,"7300","4410","mydata1"
"male",11.5188023,"7300","4423","mydata1"
"male",12.1630583,"7300","4427","mydata1"
"female",8.6250247,"7300","4432","mydata1"
"male",9.4054126,"7300","4435","mydata1"
"female",9.9255693,"7300","4436","mydata1"
"male",10.7404478,"7300","4455","mydata1"
"male",13.2925697,"7300","4458","mydata1"
"male",11.2042851,"7300","4469","mydata1"
"female",13.3354987,"7300","4499","mydata1"
"male",9.5219958,"7300","4509","mydata1"
"female",9.1134809,"7300","4511","mydata1"
"male",12.0264271,"7300","4516","mydata1"
"male",8.9115941,"7300","4526","mydata1"
"male",8.9909138,"7300","4527","mydata1"
"female",12.7152709,"7300","4532","mydata1"
"female",10.1856472,"7300","4534","mydata1"
"male",10.5911292,"7300","4560","mydata1"
"female",9.4699126,"7300","4565","mydata1"
"female",13.1915462,"7300","4571","mydata1"
"male",9.166744,"7300","4587","mydata1"
"male",11.940086,"7300","4593","mydata1"
"male",13.4707333,"7300","4609","mydata1"
"female",10.0841799,"7300","4614","mydata1"
"female",10.4377295,"7300","4629","mydata1"
"female",10.1726022,"7300","4641","mydata1"
"male",10.3519298,"7300","4643","mydata1"
"female",11.0929869,"7300","4648","mydata1"
"female",13.7186095,"7300","4653","mydata1"
"male",13.4628414,"7300","4654","mydata1"
"female",9.3809164,"7300","4657","mydata1"
"male",10.5564247,"7300","4670","mydata1"
"male",10.5475078,"7300","4671","mydata1"
"female",10.6476252,"7300","4674","mydata1"
"female",9.8481197,"7300","4679","mydata1"
"female",12.8546242,"7300","4680","mydata1"
"female",10.4474476,"7300","4688","mydata1"
"female",10.5575509,"7300","4689","mydata1"
"female",12.0313632,"7300","4692","mydata1"
"female",10.6988923,"7300","4694","mydata1"
"female",9.6696815,"7300","4700","mydata1"
"male",9.5430714,"7300","4706","mydata1"
"female",10.2628143,"7300","4718","mydata1"
"female",11.0661443,"7300","4726","mydata1"
"female",12.8615081,"7300","4733","mydata1"
"female",10.8414454,"7300","4734","mydata1"
"male",13.9198118,"7300","4738","mydata1"
"male",12.4568679,"7300","4747","mydata1"
"male",12.6650883,"7300","4749","mydata1"
"male",8.8027994,"7300","4750","mydata1"
"male",11.2612254,"7300","4765","mydata1"
"female",12.3014883,"7300","4769","mydata1"
"male",9.7026537,"7300","4772","mydata1"
"male",11.0416735,"7300","4775","mydata1"
"male",10.0976795,"7300","4778","mydata1"
"male",11.1235408,"7300","4780","mydata1"
"male",12.9152088,"7300","4785","mydata1"
"female",10.9289317,"7300","4789","mydata1"
"male",11.9604852,"7300","4790","mydata1"
"female",11.0261473,"7300","4793","mydata1"
"female",9.5727477,"7300","4794","mydata1"
"male",12.5392931,"7300","4811","mydata1"
"male",13.2073155,"7300","4824","mydata1"
"female",10.2479573,"7300","4828","mydata1"
"female",10.8549389,"7300","4831","mydata1"
"male",10.2147168,"7300","4842","mydata1"
"female",11.3481784,"7300","4847","mydata1"
"female",11.5244919,"7300","4850","mydata1"
"female",11.7031474,"7300","4852","mydata1"
"male",13.1936692,"7300","4856","mydata1"
"male",13.4291653,"7300","4858","mydata1"
"female",12.6660019,"7300","4861","mydata1"
"male",11.3064247,"7300","4863","mydata1"
"male",13.4931223,"7300","4864","mydata1"
"female",12.1862179,"7300","4865","mydata1"
"male",10.4285673,"7300","4866","mydata1"
"female",13.2649297,"7300","4867","mydata1"
"female",9.7869147,"7300","4871","mydata1"
"male",9.0175842,"7300","4876","mydata1"
"male",8.3724706,"7300","4888","mydata1"
"female",10.347593,"7300","4900","mydata1"
"female",10.5267957,"7300","4902","mydata1"
"male",11.4738566,"7300","4905","mydata1"
"female",11.6947025,"7300","4907","mydata1"
"male",13.307211,"7300","4909","mydata1"
"male",12.8892648,"7300","4910","mydata1"
"female",12.1294879,"7300","4911","mydata1"
"female",12.2817907,"7300","4912","mydata1"
"female",10.3912196,"7300","4914","mydata1"
"female",10.9578554,"7300","4916","mydata1"
"male",9.7634107,"7300","4917","mydata1"
"female",10.4054418,"7300","4919","mydata1"
"female",12.2803398,"7300","4922","mydata1"
"female",13.2342004,"7300","4924","mydata1"
"female",12.2347274,"7300","4925","mydata1"
"female",10.9787649,"7300","4926","mydata1"
"male",9.1911272,"7300","4932","mydata1"
"male",8.8123972,"7300","4936","mydata1"
"male",9.997777,"7300","4937","mydata1"
"female",12.0382103,"7300","4945","mydata1"
"male",11.488267,"7300","4951","mydata1"
"male",11.9261507,"7300","4952","mydata1"
"female",10.8404114,"7300","4953","mydata1"
"female",11.5951133,"7300","4954","mydata1"
"male",10.5271546,"7300","4957","mydata1"
"male",12.2281615,"7300","4960","mydata1"
"female",13.4268183,"7300","4963","mydata1"
"female",11.0216504,"7300","4964","mydata1"
"female",12.0261692,"7300","4965","mydata1"
"female",14.8295926,"7300","4967","mydata1"
"male",13.6109937,"7300","4968","mydata1"
"male",13.1055002,"7300","4973","mydata1"
"male",13.3680228,"7300","4975","mydata1"
"male",11.9359726,"7300","4976","mydata1"
"female",11.6030823,"7300","4980","mydata1"
"male",13.5993048,"7300","4983","mydata1"
"male",11.1696504,"7300","4986","mydata1"
"female",9.3007141,"7300","4990","mydata1"
"female",10.8204134,"7300","4991","mydata1"
"male",10.5348265,"7300","4996","mydata1"
"female",8.5290087,"7300","4997","mydata1"
"female",11.6539438,"7300","5003","mydata1"
"male",13.0459131,"7300","5004","mydata1"
"male",10.2417349,"7300","5008","mydata1"
"female",11.1392088,"7300","5011","mydata1"
"female",11.6114355,"7300","5012","mydata1"
"male",8.9233332,"7300","5014","mydata1"
"male",12.7636377,"7300","5017","mydata1"
"male",12.5345242,"7300","5027","mydata1"
"male",13.202574,"7300","5028","mydata1"
"male",12.8034496,"7300","5029","mydata1"
"male",13.4317614,"7300","5033","mydata1"
"male",8.629265,"7300","5034","mydata1"
"male",9.6099796,"7300","5037","mydata1"
"male",11.2518571,"7300","5040","mydata1"
"female",11.2956916,"7300","5042","mydata1"
"male",11.5883286,"7300","5044","mydata1"
"female",10.8839424,"7300","5045","mydata1"
"female",10.9867121,"7300","5046","mydata1"
"male",10.0219579,"7300","5047","mydata1"
"male",7.9080633,"7300","5049","mydata1"
"male",9.8812286,"7300","5051","mydata1"
"male",8.5788459,"7300","5052","mydata1"
"female",10.3594712,"7300","5053","mydata1"
"male",10.3222997,"7300","5058","mydata1"
"male",10.0622741,"7300","5063","mydata1"
"male",11.26155,"7300","5064","mydata1"
"female",11.3839272,"7300","5066","mydata1"
"male",11.6323277,"7300","5067","mydata1"
"female",11.5409667,"7300","5068","mydata1"
"male",12.4944405,"7300","5071","mydata1"
"female",9.4030454,"7300","5072","mydata1"
"male",11.2655593,"7300","5076","mydata1"
"male",9.4030454,"7300","5077","mydata1"
"female",11.1991255,"7300","5079","mydata1"
"female",11.8627182,"7300","5083","mydata1"
"male",9.2084684,"7300","5084","mydata1"
"female",11.2418105,"7300","5085","mydata1"
"male",10.4226815,"7300","5089","mydata1"
"female",10.6104398,"7300","5092","mydata1"
"male",10.0570602,"7300","5094","mydata1"
"female",10.7282279,"7300","5095","mydata1"
"female",10.1221072,"7300","5096","mydata1"
"female",11.9832233,"7300","5097","mydata1"
"male",12.1142111,"7300","5098","mydata1"
"male",9.4485496,"7300","5100","mydata1"
"male",11.4094202,"7300","5102","mydata1"
"female",12.8591365,"7300","5103","mydata1"
"male",12.9303067,"7300","5104","mydata1"
