"sex","g","iteration","who","source"
"female",11.0687304,"3650","1597","mydata1"
"female",9.0157187,"3650","1604","mydata1"
"male",10.5437509,"3650","1611","mydata1"
"male",10.5945346,"3650","1614","mydata1"
"female",10.5137888,"3650","1622","mydata1"
"male",9.4313128,"3650","1666","mydata1"
"male",7.5651421,"3650","1695","mydata1"
"male",12.7901041,"3650","1697","mydata1"
"female",13.0691956,"3650","1714","mydata1"
"male",13.3201021,"3650","1716","mydata1"
"female",12.2102986,"3650","1735","mydata1"
"female",12.1721066,"3650","1736","mydata1"
"male",9.1861244,"3650","1742","mydata1"
"male",11.7343414,"3650","1754","mydata1"
"female",9.0921863,"3650","1765","mydata1"
"male",9.8759574,"3650","1773","mydata1"
"male",10.5864205,"3650","1780","mydata1"
"male",9.4595769,"3650","1783","mydata1"
"female",13.8336779,"3650","1785","mydata1"
"male",12.3887135,"3650","1793","mydata1"
"male",10.384379,"3650","1796","mydata1"
"male",10.2641076,"3650","1798","mydata1"
"male",9.8559423,"3650","1801","mydata1"
"female",9.8344754,"3650","1803","mydata1"
"female",9.4994843,"3650","1815","mydata1"
"male",10.6087209,"3650","1819","mydata1"
"male",9.685399,"3650","1826","mydata1"
"male",9.8532624,"3650","1828","mydata1"
"female",12.1849382,"3650","1830","mydata1"
"female",12.9629373,"3650","1835","mydata1"
"male",8.9955169,"3650","1839","mydata1"
"female",11.4559572,"3650","1848","mydata1"
"male",10.5759222,"3650","1849","mydata1"
"male",10.8702714,"3650","1851","mydata1"
"male",12.8607,"3650","1854","mydata1"
"male",10.5685779,"3650","1864","mydata1"
"female",10.7309491,"3650","1868","mydata1"
"female",12.9214836,"3650","1873","mydata1"
"male",12.9359712,"3650","1874","mydata1"
"female",10.6263996,"3650","1878","mydata1"
"female",9.9578031,"3650","1879","mydata1"
"female",8.7497499,"3650","1883","mydata1"
"female",9.1682821,"3650","1884","mydata1"
"male",12.2560134,"3650","1895","mydata1"
"male",15.1280693,"3650","1896","mydata1"
"female",13.8144342,"3650","1897","mydata1"
"male",12.5775872,"3650","1903","mydata1"
"male",7.8152838,"3650","1907","mydata1"
"male",11.4288937,"3650","1917","mydata1"
"male",10.0564122,"3650","1918","mydata1"
"female",8.9515763,"3650","1920","mydata1"
"female",8.2575616,"3650","1925","mydata1"
"female",10.1825305,"3650","1926","mydata1"
"female",11.5240692,"3650","1930","mydata1"
"female",15.1351795,"3650","1931","mydata1"
"female",10.3392569,"3650","1938","mydata1"
"female",12.1831625,"3650","1942","mydata1"
"female",9.7638684,"3650","1946","mydata1"
"male",10.9264501,"3650","1951","mydata1"
"female",10.0387996,"3650","1957","mydata1"
"male",8.233984,"3650","1958","mydata1"
"male",12.7057624,"3650","1969","mydata1"
"male",14.7397795,"3650","1976","mydata1"
"male",13.0446926,"3650","1978","mydata1"
"male",10.3684703,"3650","1980","mydata1"
"female",13.1813453,"3650","1981","mydata1"
"male",11.9418117,"3650","1994","mydata1"
"male",9.0106829,"3650","1997","mydata1"
"male",8.808759,"3650","2001","mydata1"
"female",10.7244448,"3650","2008","mydata1"
"female",9.6333392,"3650","2016","mydata1"
"female",10.2280648,"3650","2017","mydata1"
"male",11.1239435,"3650","2019","mydata1"
"female",8.6281276,"3650","2025","mydata1"
"male",8.0962429,"3650","2026","mydata1"
"female",11.9210871,"3650","2027","mydata1"
"female",11.7940921,"3650","2029","mydata1"
"female",14.0731239,"3650","2030","mydata1"
"male",12.6128274,"3650","2035","mydata1"
"male",13.1415484,"3650","2036","mydata1"
"male",13.5059363,"3650","2037","mydata1"
"female",12.465333,"3650","2040","mydata1"
"female",14.0700796,"3650","2042","mydata1"
"male",9.232246,"3650","2046","mydata1"
"male",9.4330787,"3650","2054","mydata1"
"female",12.1899638,"3650","2056","mydata1"
"male",12.6286101,"3650","2061","mydata1"
"female",10.4979402,"3650","2064","mydata1"
"female",14.1481495,"3650","2066","mydata1"
"male",10.9531009,"3650","2067","mydata1"
"female",12.9062194,"3650","2068","mydata1"
"female",13.6209431,"3650","2069","mydata1"
"male",9.389103,"3650","2071","mydata1"
"male",11.5672419,"3650","2075","mydata1"
"female",9.8811318,"3650","2078","mydata1"
"male",10.8948777,"3650","2082","mydata1"
"male",10.4045601,"3650","2084","mydata1"
"female",10.2907695,"3650","2085","mydata1"
"female",8.9827878,"3650","2089","mydata1"
"male",8.2941251,"3650","2090","mydata1"
"male",12.1876665,"3650","2091","mydata1"
"male",9.7596268,"3650","2092","mydata1"
"male",12.178073,"3650","2093","mydata1"
"female",11.508884,"3650","2094","mydata1"
"male",12.5885709,"3650","2095","mydata1"
"male",12.7064555,"3650","2096","mydata1"
"female",9.9808828,"3650","2099","mydata1"
"female",7.8867364,"3650","2105","mydata1"
"female",9.9573642,"3650","2110","mydata1"
"male",9.8806848,"3650","2117","mydata1"
"female",6.1950139,"3650","2118","mydata1"
"female",10.4150008,"3650","2122","mydata1"
"male",10.9151823,"3650","2125","mydata1"
"male",12.8048059,"3650","2126","mydata1"
"female",10.5835453,"3650","2127","mydata1"
"female",7.5347639,"3650","2129","mydata1"
"female",10.1317655,"3650","2130","mydata1"
"female",11.8417834,"3650","2132","mydata1"
"female",9.848207,"3650","2134","mydata1"
"female",10.8294996,"3650","2135","mydata1"
"male",10.1175614,"3650","2139","mydata1"
"female",8.9024816,"3650","2140","mydata1"
"female",10.780694,"3650","2142","mydata1"
"male",8.8868059,"3650","2143","mydata1"
"female",11.1004378,"3650","2146","mydata1"
"female",10.38667,"3650","2147","mydata1"
"female",11.3156624,"3650","2148","mydata1"
"female",12.1048453,"3650","2151","mydata1"
"male",11.225796,"3650","2152","mydata1"
"female",13.6885267,"3650","2153","mydata1"
"male",12.9251071,"3650","2154","mydata1"
"female",11.929672,"3650","2155","mydata1"
"female",12.2384516,"3650","2156","mydata1"
"female",9.0734527,"3650","2158","mydata1"
"female",12.3140518,"3650","2160","mydata1"
"male",13.9949945,"3650","2161","mydata1"
"female",11.9531482,"3650","2162","mydata1"
"male",10.3748686,"3650","2164","mydata1"
"male",10.0530513,"3650","2165","mydata1"
"female",9.2263693,"3650","2169","mydata1"
"female",10.7450031,"3650","2176","mydata1"
"male",14.2105155,"3650","2181","mydata1"
"male",14.9084341,"3650","2182","mydata1"
"male",12.5607236,"3650","2183","mydata1"
"female",12.3281731,"3650","2186","mydata1"
"female",8.4807285,"3650","2188","mydata1"
"female",9.712531,"3650","2192","mydata1"
"female",9.5610375,"3650","2194","mydata1"
"female",7.8647915,"3650","2195","mydata1"
"male",10.0792968,"3650","2196","mydata1"
"female",12.4750873,"3650","2201","mydata1"
"female",9.7792799,"3650","2203","mydata1"
"female",13.2428211,"3650","2204","mydata1"
"male",9.3332716,"3650","2205","mydata1"
"male",10.2825866,"3650","2208","mydata1"
"female",10.4234361,"3650","2210","mydata1"
"male",14.6618345,"3650","2211","mydata1"
"male",8.2885477,"3650","2214","mydata1"
"female",14.115305,"3650","2215","mydata1"
"male",10.4954314,"3650","2218","mydata1"
"male",12.5638257,"3650","2219","mydata1"
"male",12.3339285,"3650","2220","mydata1"
"male",11.0334207,"3650","2222","mydata1"
"male",9.3788394,"3650","2224","mydata1"
"male",10.7547555,"3650","2225","mydata1"
"female",10.9416186,"3650","2232","mydata1"
"female",9.2391057,"3650","2233","mydata1"
"male",11.4824002,"3650","2235","mydata1"
"female",10.7460527,"3650","2236","mydata1"
"male",7.2828346,"3650","2237","mydata1"
"male",9.3741205,"3650","2240","mydata1"
"male",10.5992574,"3650","2243","mydata1"
"female",9.506622,"3650","2244","mydata1"
"female",9.670618,"3650","2245","mydata1"
"female",12.2024616,"3650","2247","mydata1"
"male",7.81471,"3650","2248","mydata1"
"female",8.2456396,"3650","2249","mydata1"
"male",7.0031545,"3650","2252","mydata1"
"female",10.8448449,"3650","2256","mydata1"
"male",8.5024201,"3650","2258","mydata1"
"female",11.4144608,"3650","2268","mydata1"
"female",8.6509383,"3650","2274","mydata1"
"female",7.4340378,"3650","2279","mydata1"
"male",11.0844368,"3650","2280","mydata1"
"female",11.1683969,"3650","2281","mydata1"
"male",9.4208315,"3650","2282","mydata1"
"female",11.5197624,"3650","2287","mydata1"
"female",11.1579757,"3650","2290","mydata1"
"female",8.5258887,"3650","2291","mydata1"
"female",11.465107,"3650","2292","mydata1"
"male",9.7698306,"3650","2293","mydata1"
"male",9.6421467,"3650","2295","mydata1"
"female",10.7423197,"3650","2299","mydata1"
"female",13.9530424,"3650","2301","mydata1"
"female",10.9548924,"3650","2302","mydata1"
"female",12.7292695,"3650","2305","mydata1"
"female",9.1812443,"3650","2309","mydata1"
"male",10.5738129,"3650","2310","mydata1"
"female",11.2116553,"3650","2313","mydata1"
"male",13.3244311,"3650","2316","mydata1"
"female",12.1650446,"3650","2320","mydata1"
"female",11.2144712,"3650","2324","mydata1"
"female",10.4603579,"3650","2325","mydata1"
"female",10.4463492,"3650","2329","mydata1"
"male",10.3957741,"3650","2336","mydata1"
"male",9.8903145,"3650","2339","mydata1"
"female",11.6585764,"3650","2340","mydata1"
"female",9.651527,"3650","2345","mydata1"
"male",9.3464982,"3650","2349","mydata1"
"female",10.5149252,"3650","2351","mydata1"
"female",11.2703129,"3650","2353","mydata1"
"male",8.8664083,"3650","2356","mydata1"
"female",12.6852287,"3650","2367","mydata1"
"female",12.606655,"3650","2369","mydata1"
"male",10.4970843,"3650","2370","mydata1"
"male",10.2051437,"3650","2385","mydata1"
"female",11.08358,"3650","2390","mydata1"
"male",9.4681053,"3650","2391","mydata1"
"male",10.4268945,"3650","2394","mydata1"
"female",11.369529,"3650","2397","mydata1"
"female",12.4522179,"3650","2399","mydata1"
"female",12.0515661,"3650","2405","mydata1"
"male",14.1566947,"3650","2407","mydata1"
"male",10.8884648,"3650","2411","mydata1"
"male",6.2132749,"3650","2413","mydata1"
"male",10.0489228,"3650","2414","mydata1"
"male",9.4687013,"3650","2419","mydata1"
"male",10.5513305,"3650","2424","mydata1"
"male",8.775195,"3650","2425","mydata1"
"female",7.2052183,"3650","2427","mydata1"
"female",12.0329722,"3650","2429","mydata1"
"male",11.1623173,"3650","2430","mydata1"
"male",14.0899774,"3650","2431","mydata1"
"male",11.5094817,"3650","2435","mydata1"
"male",12.8609108,"3650","2437","mydata1"
"male",12.8299494,"3650","2440","mydata1"
"male",10.4328221,"3650","2444","mydata1"
"male",13.3007863,"3650","2449","mydata1"
"female",8.2006723,"3650","2450","mydata1"
"male",12.7896289,"3650","2451","mydata1"
"male",9.1883482,"3650","2453","mydata1"
"male",12.8524334,"3650","2455","mydata1"
"male",11.4626322,"3650","2457","mydata1"
"female",9.6679112,"3650","2462","mydata1"
"male",10.9852703,"3650","2464","mydata1"
"male",10.5153406,"3650","2466","mydata1"
"female",10.1555359,"3650","2467","mydata1"
"female",9.2388051,"3650","2468","mydata1"
"male",8.4468066,"3650","2470","mydata1"
"female",11.119182,"3650","2475","mydata1"
"male",11.858794,"3650","2477","mydata1"
"male",10.6317456,"3650","2480","mydata1"
"female",10.5631639,"3650","2481","mydata1"
"female",10.2938654,"3650","2484","mydata1"
"male",12.6686032,"3650","2496","mydata1"
"female",11.6465898,"3650","2498","mydata1"
"female",11.0543958,"3650","2500","mydata1"
"female",12.9267741,"3650","2503","mydata1"
"male",12.7675853,"3650","2507","mydata1"
"female",12.7699167,"3650","2509","mydata1"
"female",14.5432775,"3650","2510","mydata1"
"male",10.5710674,"3650","2512","mydata1"
"male",14.5332935,"3650","2513","mydata1"
"male",10.955415,"3650","2517","mydata1"
"female",10.8720208,"3650","2518","mydata1"
"male",9.5945118,"3650","2525","mydata1"
"male",9.2300825,"3650","2529","mydata1"
"female",10.8141639,"3650","2530","mydata1"
"female",10.0743905,"3650","2532","mydata1"
"female",10.5573162,"3650","2533","mydata1"
"male",8.3380121,"3650","2535","mydata1"
"female",9.9749353,"3650","2536","mydata1"
"male",12.4359378,"3650","2538","mydata1"
"male",11.0425726,"3650","2539","mydata1"
"female",12.3558147,"3650","2541","mydata1"
"female",12.3240077,"3650","2542","mydata1"
"male",13.5168501,"3650","2544","mydata1"
"female",8.6854543,"3650","2545","mydata1"
"male",10.9382913,"3650","2547","mydata1"
"male",11.1989907,"3650","2549","mydata1"
"male",10.5676858,"3650","2550","mydata1"
"male",12.3410525,"3650","2551","mydata1"
"female",11.6350882,"3650","2553","mydata1"
"female",10.7997219,"3650","2554","mydata1"
"female",12.8317414,"3650","2555","mydata1"
"female",10.1676312,"3650","2557","mydata1"
"female",10.0016767,"3650","2558","mydata1"
"male",8.9466794,"3650","2559","mydata1"
"male",11.1206974,"3650","2562","mydata1"
"male",11.7740018,"3650","2564","mydata1"
"male",9.4157503,"3650","2565","mydata1"
"male",12.8171519,"3650","2567","mydata1"
"male",10.8452067,"3650","2568","mydata1"
"female",11.637504,"3650","2569","mydata1"
"male",10.0480025,"3650","2570","mydata1"
"male",10.629617,"3650","2571","mydata1"
"male",10.3678975,"3650","2572","mydata1"
"male",10.1926935,"3650","2573","mydata1"
"female",11.4978281,"3650","2575","mydata1"
"female",13.3279523,"3650","2576","mydata1"
"male",8.4284429,"3650","2577","mydata1"
"male",13.2888893,"3650","2579","mydata1"
"female",14.6384106,"3650","2581","mydata1"
"female",11.9684021,"3650","2582","mydata1"
"male",13.0075603,"3650","2583","mydata1"
"female",12.4550007,"3650","2584","mydata1"
"male",14.1067807,"3650","2587","mydata1"
"female",12.8794105,"3650","2588","mydata1"
"female",14.9698283,"3650","2590","mydata1"
"male",11.6341182,"3650","2592","mydata1"
"female",14.9685554,"3650","2594","mydata1"
"female",11.0967204,"3650","2595","mydata1"
"male",15.0506122,"3650","2596","mydata1"
"male",12.9367239,"3650","2597","mydata1"
"female",12.373579,"3650","2598","mydata1"
"male",9.8716211,"3650","2601","mydata1"
"male",12.7803175,"3650","2604","mydata1"
"female",9.894089,"3650","2606","mydata1"
"female",13.8007474,"3650","2607","mydata1"
"male",9.1614586,"3650","2609","mydata1"
"female",11.3885379,"3650","2610","mydata1"
"male",11.5744826,"3650","2611","mydata1"
"female",11.6248228,"3650","2612","mydata1"
"male",9.5488796,"3650","2613","mydata1"
"male",9.8081894,"3650","2614","mydata1"
"female",13.2546206,"3650","2616","mydata1"
"female",10.0628913,"3650","2617","mydata1"
"male",12.4065078,"3650","2618","mydata1"
"female",12.3820053,"3650","2619","mydata1"
"female",9.8399763,"3650","2620","mydata1"
"female",11.9259782,"3650","2621","mydata1"
"male",14.9555168,"3650","2622","mydata1"
"female",9.1150177,"3650","2624","mydata1"
"male",10.0972604,"3650","2625","mydata1"
"male",11.4188209,"3650","2627","mydata1"
"female",11.6528002,"3650","2629","mydata1"
"male",7.1068005,"3650","2630","mydata1"
"male",12.1411308,"3650","2632","mydata1"
"female",12.5051662,"3650","2633","mydata1"
"female",9.8437304,"3650","2634","mydata1"
"male",8.908285,"3650","2635","mydata1"
"female",10.5395523,"3650","2636","mydata1"
"male",10.527446,"3650","2637","mydata1"
"male",10.5499053,"3650","2638","mydata1"
"male",8.169501,"3650","2639","mydata1"
"male",10.7758463,"3650","2641","mydata1"
"male",11.1125864,"3650","2643","mydata1"
"male",11.3831327,"3650","2644","mydata1"
"female",10.8566363,"3650","2645","mydata1"
"male",11.0444417,"3650","2646","mydata1"
"female",8.0402727,"3650","2647","mydata1"
"male",12.2216804,"3650","2648","mydata1"
"male",9.1022234,"3650","2649","mydata1"
"female",8.6932506,"3650","2650","mydata1"
"female",8.2845901,"3650","2651","mydata1"
"female",9.3942581,"3650","2652","mydata1"
"female",9.195106,"3650","2653","mydata1"
"female",8.4752671,"3650","2654","mydata1"
"female",12.5229181,"3650","2655","mydata1"
"female",12.6712268,"3650","2656","mydata1"
"male",9.8344512,"3650","2657","mydata1"
"female",8.2763471,"3650","2658","mydata1"
"female",9.9754382,"3650","2659","mydata1"
"female",9.4105829,"3650","2660","mydata1"
"male",11.8098747,"3650","2661","mydata1"
"male",15.3195893,"3650","2662","mydata1"
"female",12.2428803,"3650","2663","mydata1"
"female",13.4624214,"3650","2664","mydata1"
"female",14.5380085,"3650","2665","mydata1"
"male",14.4287482,"3650","2666","mydata1"
"male",13.0578449,"3650","2668","mydata1"
"male",12.044263,"3650","2670","mydata1"
"male",11.225796,"7300","2152","mydata1"
"female",11.7394203,"7300","3688","mydata1"
"male",11.5384586,"7300","3890","mydata1"
"male",9.8960269,"7300","4017","mydata1"
"male",11.2421227,"7300","4106","mydata1"
"male",13.3054315,"7300","4154","mydata1"
"male",12.4722489,"7300","4203","mydata1"
"female",10.3348304,"7300","4219","mydata1"
"male",12.2071621,"7300","4242","mydata1"
"female",12.3635774,"7300","4270","mydata1"
"female",11.5308112,"7300","4335","mydata1"
"male",10.5079729,"7300","4338","mydata1"
"male",9.8340691,"7300","4352","mydata1"
"female",13.9327885,"7300","4377","mydata1"
"female",12.5215388,"7300","4426","mydata1"
"female",12.1459232,"7300","4508","mydata1"
"female",10.9808826,"7300","4545","mydata1"
"female",10.0215991,"7300","4599","mydata1"
"male",12.1352205,"7300","4848","mydata1"
"male",9.7315896,"7300","4862","mydata1"
"male",13.1614045,"7300","5013","mydata1"
"male",12.1516853,"7300","5022","mydata1"
"male",13.1572807,"7300","5059","mydata1"
"male",13.1954687,"7300","5158","mydata1"
"female",12.3142023,"7300","5187","mydata1"
"male",9.9568677,"7300","5200","mydata1"
"female",12.9593365,"7300","5218","mydata1"
"female",13.3353771,"7300","5247","mydata1"
"female",12.5702735,"7300","5251","mydata1"
"male",11.7579511,"7300","5278","mydata1"
"male",9.5953334,"7300","5287","mydata1"
"male",15.1520065,"7300","5307","mydata1"
"female",13.2334173,"7300","5310","mydata1"
"female",11.498208,"7300","5319","mydata1"
"male",12.911569,"7300","5330","mydata1"
"female",11.6450678,"7300","5332","mydata1"
"male",11.7910569,"7300","5348","mydata1"
"female",11.2057305,"7300","5389","mydata1"
"female",13.2589575,"7300","5402","mydata1"
"female",13.1011591,"7300","5419","mydata1"
"female",13.0607885,"7300","5447","mydata1"
"female",14.3631095,"7300","5449","mydata1"
"female",9.5317696,"7300","5455","mydata1"
"female",13.1534894,"7300","5475","mydata1"
"female",12.1404978,"7300","5488","mydata1"
"female",13.5404692,"7300","5489","mydata1"
"male",14.8426809,"7300","5503","mydata1"
"male",9.3003922,"7300","5505","mydata1"
"male",13.8563552,"7300","5515","mydata1"
"female",14.1723331,"7300","5534","mydata1"
"female",14.3173937,"7300","5535","mydata1"
"male",12.9554969,"7300","5552","mydata1"
"female",13.0241244,"7300","5558","mydata1"
"male",10.478453,"7300","5560","mydata1"
"female",13.2792937,"7300","5562","mydata1"
"male",14.8601388,"7300","5570","mydata1"
"male",11.9484765,"7300","5582","mydata1"
"male",11.1773715,"7300","5587","mydata1"
"male",12.1472846,"7300","5595","mydata1"
"male",12.3105237,"7300","5599","mydata1"
"female",9.1142793,"7300","5604","mydata1"
"male",11.7597335,"7300","5614","mydata1"
"male",10.3847874,"7300","5615","mydata1"
"female",10.6292708,"7300","5622","mydata1"
"female",10.2456425,"7300","5625","mydata1"
"female",12.2882156,"7300","5627","mydata1"
"male",9.7163067,"7300","5645","mydata1"
"male",12.844848,"7300","5650","mydata1"
"female",13.39191,"7300","5654","mydata1"
"female",8.5343262,"7300","5662","mydata1"
"male",11.5536748,"7300","5670","mydata1"
"female",12.384385,"7300","5671","mydata1"
"male",10.044463,"7300","5677","mydata1"
"male",10.8101551,"7300","5679","mydata1"
"male",8.4814461,"7300","5684","mydata1"
"female",10.9149767,"7300","5686","mydata1"
"male",13.1882829,"7300","5687","mydata1"
"female",10.028807,"7300","5699","mydata1"
"male",13.4000084,"7300","5718","mydata1"
"male",12.1829529,"7300","5727","mydata1"
"female",11.503769,"7300","5747","mydata1"
"male",11.2725233,"7300","5749","mydata1"
"female",11.3739519,"7300","5773","mydata1"
"female",11.8724968,"7300","5794","mydata1"
"female",12.0599261,"7300","5802","mydata1"
"female",12.4760206,"7300","5813","mydata1"
"female",14.3155309,"7300","5820","mydata1"
"female",10.5042781,"7300","5835","mydata1"
"female",11.679441,"7300","5849","mydata1"
"male",10.8826628,"7300","5855","mydata1"
"male",10.3009522,"7300","5860","mydata1"
"female",11.4099378,"7300","5881","mydata1"
"female",10.5986036,"7300","5886","mydata1"
"female",10.2751491,"7300","5911","mydata1"
"female",12.0654769,"7300","5927","mydata1"
"male",11.6334775,"7300","5928","mydata1"
"female",12.2186833,"7300","5936","mydata1"
"female",10.1784681,"7300","5937","mydata1"
"female",11.0904848,"7300","5948","mydata1"
"male",10.5577385,"7300","5970","mydata1"
"female",11.709244,"7300","5973","mydata1"
"female",8.9742655,"7300","5989","mydata1"
"female",11.7854863,"7300","5990","mydata1"
"male",9.8290269,"7300","5994","mydata1"
"female",10.2744194,"7300","6002","mydata1"
"male",12.0066384,"7300","6013","mydata1"
"female",11.6532432,"7300","6015","mydata1"
"female",13.8212792,"7300","6016","mydata1"
"female",14.2802969,"7300","6020","mydata1"
"male",13.0141504,"7300","6025","mydata1"
"male",12.6049438,"7300","6030","mydata1"
"male",13.6004686,"7300","6031","mydata1"
"female",9.8763591,"7300","6037","mydata1"
"male",8.6711456,"7300","6051","mydata1"
"female",9.0569661,"7300","6061","mydata1"
"female",10.8662602,"7300","6063","mydata1"
"female",12.6022486,"7300","6070","mydata1"
"female",9.7199548,"7300","6075","mydata1"
"male",11.513983,"7300","6076","mydata1"
"female",12.7577028,"7300","6078","mydata1"
"male",7.9743587,"7300","6082","mydata1"
"female",12.3076611,"7300","6085","mydata1"
"female",10.5884791,"7300","6086","mydata1"
"male",11.1700058,"7300","6087","mydata1"
"female",11.4391754,"7300","6089","mydata1"
"female",13.9825592,"7300","6099","mydata1"
"male",12.3558059,"7300","6103","mydata1"
"female",10.550223,"7300","6105","mydata1"
"male",8.8257134,"7300","6114","mydata1"
"female",10.7651455,"7300","6115","mydata1"
"female",9.0088637,"7300","6118","mydata1"
"female",10.5254277,"7300","6120","mydata1"
"male",12.3600147,"7300","6133","mydata1"
"male",12.900196,"7300","6134","mydata1"
"male",13.2507365,"7300","6137","mydata1"
"female",15.3074025,"7300","6138","mydata1"
"male",13.0668238,"7300","6141","mydata1"
"male",16.0500436,"7300","6145","mydata1"
"female",12.6614343,"7300","6161","mydata1"
"female",11.8922336,"7300","6164","mydata1"
"female",10.0437328,"7300","6165","mydata1"
"male",14.7232395,"7300","6166","mydata1"
"male",13.272145,"7300","6168","mydata1"
"female",12.2998033,"7300","6170","mydata1"
"male",14.2871944,"7300","6171","mydata1"
"female",13.5193662,"7300","6178","mydata1"
"female",10.9174483,"7300","6180","mydata1"
"male",12.3522067,"7300","6184","mydata1"
"female",11.486526,"7300","6187","mydata1"
"male",12.006357,"7300","6189","mydata1"
"female",12.9905771,"7300","6191","mydata1"
"female",12.7166738,"7300","6192","mydata1"
"female",14.4386181,"7300","6194","mydata1"
"male",11.3539195,"7300","6197","mydata1"
"male",8.2307521,"7300","6228","mydata1"
"female",13.7017912,"7300","6235","mydata1"
"female",12.0092383,"7300","6237","mydata1"
"female",13.1307248,"7300","6254","mydata1"
"female",14.0045107,"7300","6262","mydata1"
"female",12.5204515,"7300","6273","mydata1"
"male",10.4912924,"7300","6274","mydata1"
"male",11.7017716,"7300","6280","mydata1"
"male",12.6866758,"7300","6284","mydata1"
"female",12.3435642,"7300","6285","mydata1"
"male",12.4148112,"7300","6287","mydata1"
"female",13.5478092,"7300","6295","mydata1"
"male",12.2441148,"7300","6298","mydata1"
"female",12.536824,"7300","6304","mydata1"
"male",10.7385029,"7300","6305","mydata1"
"female",12.1734715,"7300","6315","mydata1"
"female",6.4741615,"7300","6324","mydata1"
"male",12.2108587,"7300","6334","mydata1"
"female",12.4336526,"7300","6338","mydata1"
"male",13.2449575,"7300","6342","mydata1"
"female",10.9185426,"7300","6346","mydata1"
"male",13.9777636,"7300","6348","mydata1"
"female",12.2334307,"7300","6349","mydata1"
"male",11.6272113,"7300","6351","mydata1"
"female",10.9981466,"7300","6352","mydata1"
"female",11.3253985,"7300","6357","mydata1"
"male",13.5022661,"7300","6358","mydata1"
"female",11.2861188,"7300","6362","mydata1"
