"sex","g","iteration","who","source"
"female",9.8640915,"3650","8","mydata1"
"female",8.4396649,"3650","18","mydata1"
"male",8.4833796,"3650","19","mydata1"
"male",5.7576284,"3650","25","mydata1"
"male",8.5012528,"3650","27","mydata1"
"male",12.5751929,"3650","36","mydata1"
"male",6.2319903,"3650","37","mydata1"
"female",10.0869029,"3650","53","mydata1"
"male",8.8690297,"3650","54","mydata1"
"male",10.7999732,"3650","56","mydata1"
"female",10.4767133,"3650","66","mydata1"
"female",9.8078581,"3650","70","mydata1"
"male",10.6540446,"3650","71","mydata1"
"male",8.3618644,"3650","77","mydata1"
"female",7.6832972,"3650","84","mydata1"
"male",9.7555907,"3650","86","mydata1"
"female",9.2553284,"3650","88","mydata1"
"female",10.5224605,"3650","97","mydata1"
"male",7.5228432,"3650","99","mydata1"
"female",9.1177774,"3650","100","mydata1"
"female",7.8341211,"3650","103","mydata1"
"female",8.8058681,"3650","122","mydata1"
"male",9.9102702,"3650","127","mydata1"
"female",7.2783134,"3650","128","mydata1"
"male",10.7037338,"3650","133","mydata1"
"male",10.7539584,"3650","145","mydata1"
"male",9.4875571,"3650","153","mydata1"
"female",10.512972,"3650","156","mydata1"
"male",11.1757819,"3650","162","mydata1"
"female",10.5355767,"3650","163","mydata1"
"female",11.4412303,"3650","165","mydata1"
"female",11.7845318,"3650","166","mydata1"
"female",7.8390467,"3650","168","mydata1"
"female",7.4475869,"3650","170","mydata1"
"male",10.3719175,"3650","172","mydata1"
"female",8.7528017,"3650","173","mydata1"
"male",7.2031474,"3650","176","mydata1"
"male",12.0018014,"3650","177","mydata1"
"female",8.033068,"3650","181","mydata1"
"male",7.8488862,"3650","185","mydata1"
"female",7.7007591,"3650","188","mydata1"
"male",9.7529051,"3650","191","mydata1"
"female",8.6113921,"3650","192","mydata1"
"male",9.6644166,"3650","200","mydata1"
"female",9.8235347,"3650","209","mydata1"
"female",10.7068073,"3650","216","mydata1"
"male",6.8005021,"3650","224","mydata1"
"female",10.9090754,"3650","225","mydata1"
"female",10.328183,"3650","226","mydata1"
"female",5.6563586,"3650","231","mydata1"
"female",8.4719986,"3650","233","mydata1"
"male",10.615524,"3650","234","mydata1"
"male",9.6135339,"3650","235","mydata1"
"female",9.6384258,"3650","236","mydata1"
"male",7.9353727,"3650","239","mydata1"
"male",12.2778005,"3650","240","mydata1"
"male",10.1749758,"3650","241","mydata1"
"female",8.6706469,"3650","246","mydata1"
"female",7.3797452,"3650","248","mydata1"
"male",6.7998842,"3650","255","mydata1"
"male",10.6399191,"3650","261","mydata1"
"female",8.886375,"3650","264","mydata1"
"male",10.4010633,"3650","265","mydata1"
"male",10.4561443,"3650","266","mydata1"
"female",11.1886399,"3650","269","mydata1"
"male",7.6569931,"3650","271","mydata1"
"male",11.4466486,"3650","278","mydata1"
"male",9.1592941,"3650","281","mydata1"
"female",8.8104836,"3650","284","mydata1"
"female",8.6714008,"3650","289","mydata1"
"male",8.2792373,"3650","290","mydata1"
"female",10.3738211,"3650","292","mydata1"
"female",10.0127311,"3650","293","mydata1"
"male",11.0376635,"3650","302","mydata1"
"female",10.9180262,"3650","307","mydata1"
"female",9.6678796,"3650","316","mydata1"
"male",11.3936022,"3650","319","mydata1"
"male",7.2484874,"3650","322","mydata1"
"male",10.411842,"3650","323","mydata1"
"female",10.573982,"3650","325","mydata1"
"female",9.9505001,"3650","326","mydata1"
"male",10.9243376,"3650","327","mydata1"
"female",11.9769946,"3650","328","mydata1"
"male",9.2410426,"3650","332","mydata1"
"female",9.6596971,"3650","338","mydata1"
"female",7.7954165,"3650","340","mydata1"
"female",9.1136051,"3650","342","mydata1"
"female",7.8702341,"3650","343","mydata1"
"male",7.6614326,"3650","344","mydata1"
"male",10.7490919,"3650","346","mydata1"
"male",8.0954624,"3650","348","mydata1"
"female",10.4400467,"3650","349","mydata1"
"female",9.3295811,"3650","350","mydata1"
"male",9.6784952,"3650","354","mydata1"
"female",10.3681291,"3650","356","mydata1"
"female",11.090924,"3650","359","mydata1"
"female",11.0612914,"3650","362","mydata1"
"male",9.5396943,"3650","369","mydata1"
"male",10.1975221,"3650","372","mydata1"
"male",9.0360635,"3650","374","mydata1"
"female",11.5596043,"3650","375","mydata1"
"male",7.310141,"3650","380","mydata1"
"male",10.1359832,"3650","382","mydata1"
"male",10.3380687,"3650","387","mydata1"
"male",10.6512434,"3650","388","mydata1"
"male",9.2753759,"3650","390","mydata1"
"female",8.0037503,"3650","395","mydata1"
"female",9.1264885,"3650","396","mydata1"
"male",11.8598487,"3650","398","mydata1"
"male",7.8144179,"3650","400","mydata1"
"male",13.424289,"3650","404","mydata1"
"male",7.3761994,"3650","405","mydata1"
"female",9.9223633,"3650","410","mydata1"
"male",9.6779774,"3650","413","mydata1"
"male",7.7719103,"3650","414","mydata1"
"male",8.6389497,"3650","424","mydata1"
"female",11.509476,"3650","427","mydata1"
"female",8.6282068,"3650","431","mydata1"
"male",11.3473773,"3650","432","mydata1"
"male",8.775243,"3650","433","mydata1"
"male",8.6390197,"3650","436","mydata1"
"male",9.6300506,"3650","438","mydata1"
"male",9.1724116,"3650","439","mydata1"
"female",7.9805603,"3650","441","mydata1"
"female",8.02151,"3650","442","mydata1"
"female",13.2046067,"3650","444","mydata1"
"male",8.3189861,"3650","449","mydata1"
"male",11.4014248,"3650","451","mydata1"
"male",8.6513665,"3650","455","mydata1"
"male",7.4251494,"3650","456","mydata1"
"female",10.7419256,"3650","457","mydata1"
"male",8.4550699,"3650","458","mydata1"
"female",7.2457803,"3650","460","mydata1"
"male",10.3760985,"3650","462","mydata1"
"male",7.1700394,"3650","463","mydata1"
"female",8.630265,"3650","465","mydata1"
"male",11.6270612,"3650","466","mydata1"
"female",8.6978678,"3650","468","mydata1"
"male",10.724684,"3650","469","mydata1"
"female",10.1642172,"3650","471","mydata1"
"male",8.7243532,"3650","472","mydata1"
"male",7.2905307,"3650","473","mydata1"
"male",8.3119539,"3650","474","mydata1"
"male",10.6768949,"3650","479","mydata1"
"female",9.9657031,"3650","480","mydata1"
"female",8.955205,"3650","481","mydata1"
"female",10.8292051,"3650","484","mydata1"
"female",8.3699773,"3650","485","mydata1"
"female",8.1358103,"3650","487","mydata1"
"female",12.7562711,"3650","488","mydata1"
"female",9.9102315,"3650","490","mydata1"
"female",9.2185488,"3650","492","mydata1"
"female",6.5434837,"3650","494","mydata1"
"male",7.3774968,"3650","495","mydata1"
"male",8.001703,"3650","497","mydata1"
"female",10.4559023,"3650","498","mydata1"
"male",9.8005995,"3650","500","mydata1"
"female",6.0527157,"3650","501","mydata1"
"male",10.4899853,"3650","502","mydata1"
"female",9.7593897,"3650","505","mydata1"
"female",7.0581512,"3650","506","mydata1"
"female",10.9074833,"3650","508","mydata1"
"female",9.4648535,"3650","511","mydata1"
"female",9.3152345,"3650","514","mydata1"
"male",13.6331385,"3650","516","mydata1"
"female",10.0262903,"3650","519","mydata1"
"male",6.6249523,"3650","520","mydata1"
"male",8.0207269,"3650","523","mydata1"
"female",11.1432557,"3650","524","mydata1"
"male",9.20721,"3650","527","mydata1"
"female",12.1733949,"3650","529","mydata1"
"male",8.3819669,"3650","531","mydata1"
"male",7.1973468,"3650","532","mydata1"
"female",11.2868112,"3650","535","mydata1"
"female",10.7107483,"3650","537","mydata1"
"male",7.4268924,"3650","538","mydata1"
"female",10.6259548,"3650","541","mydata1"
"female",9.4840654,"3650","542","mydata1"
"female",6.9878074,"3650","544","mydata1"
"male",9.5293861,"3650","546","mydata1"
"male",8.4675511,"3650","547","mydata1"
"male",9.1472362,"3650","549","mydata1"
"male",10.5017885,"3650","550","mydata1"
"female",12.4855849,"3650","552","mydata1"
"female",10.2008175,"3650","553","mydata1"
"female",10.979191,"3650","554","mydata1"
"female",10.9102867,"3650","556","mydata1"
"female",9.2329554,"3650","559","mydata1"
"male",10.2574181,"3650","560","mydata1"
"female",10.2312732,"3650","561","mydata1"
"male",9.3974466,"3650","566","mydata1"
"female",10.2662674,"3650","567","mydata1"
"male",8.4379736,"3650","575","mydata1"
"male",8.9887862,"3650","577","mydata1"
"female",7.9949,"3650","578","mydata1"
"female",9.0276194,"3650","579","mydata1"
"male",11.3875167,"3650","583","mydata1"
"male",9.5671665,"3650","585","mydata1"
"female",10.3473129,"3650","586","mydata1"
"male",6.7321206,"3650","588","mydata1"
"male",9.8438992,"3650","590","mydata1"
"male",10.8107414,"3650","591","mydata1"
"male",6.4196323,"3650","596","mydata1"
"male",10.3743573,"3650","599","mydata1"
"female",9.4970768,"3650","600","mydata1"
"male",8.789077,"3650","601","mydata1"
"male",8.8241278,"3650","602","mydata1"
"female",9.329116,"3650","609","mydata1"
"female",10.6999854,"3650","610","mydata1"
"female",9.0609854,"3650","614","mydata1"
"male",9.5155699,"3650","615","mydata1"
"female",10.421549,"3650","620","mydata1"
"male",9.8814803,"3650","621","mydata1"
"female",10.5406199,"3650","623","mydata1"
"female",10.3947037,"3650","627","mydata1"
"female",8.554398,"3650","628","mydata1"
"male",10.5542338,"3650","629","mydata1"
"female",8.422366,"3650","630","mydata1"
"male",9.4565429,"3650","633","mydata1"
"male",12.1326987,"3650","634","mydata1"
"male",9.7447834,"3650","635","mydata1"
"female",9.1385476,"3650","636","mydata1"
"female",9.82463,"3650","639","mydata1"
"female",9.1028756,"3650","641","mydata1"
"male",6.8746477,"3650","642","mydata1"
"male",8.8199398,"3650","643","mydata1"
"female",9.4782277,"3650","647","mydata1"
"male",8.4839257,"3650","648","mydata1"
"female",9.3691097,"3650","649","mydata1"
"male",10.2581649,"3650","650","mydata1"
"male",8.1586164,"3650","654","mydata1"
"male",9.4728091,"3650","655","mydata1"
"female",10.435061,"3650","657","mydata1"
"female",8.8142329,"3650","659","mydata1"
"female",10.35298,"3650","660","mydata1"
"female",9.5095258,"3650","661","mydata1"
"female",8.7487435,"3650","662","mydata1"
"male",9.031404,"3650","664","mydata1"
"male",10.1715811,"3650","665","mydata1"
"female",8.5788071,"3650","667","mydata1"
"female",10.7623808,"3650","668","mydata1"
"female",10.0553573,"3650","669","mydata1"
"female",9.0805169,"3650","670","mydata1"
"female",7.3071494,"3650","671","mydata1"
"female",7.9240308,"3650","672","mydata1"
"female",7.864811,"3650","673","mydata1"
"female",10.783679,"3650","675","mydata1"
"male",7.5880575,"3650","676","mydata1"
"female",7.4958377,"3650","677","mydata1"
"female",11.6755222,"3650","679","mydata1"
"female",8.0460696,"3650","680","mydata1"
"male",8.3889524,"3650","682","mydata1"
"female",10.617324,"3650","684","mydata1"
"female",11.2039782,"3650","685","mydata1"
"male",9.0473448,"3650","686","mydata1"
"female",9.6480126,"3650","687","mydata1"
"male",10.4050049,"3650","688","mydata1"
"male",9.4423087,"3650","691","mydata1"
"male",10.5290872,"3650","692","mydata1"
"female",11.2767684,"3650","694","mydata1"
"female",10.2388134,"3650","695","mydata1"
"female",10.3128979,"3650","697","mydata1"
"male",10.7731596,"3650","698","mydata1"
"female",11.8482362,"3650","699","mydata1"
"female",9.5534456,"3650","702","mydata1"
"female",12.0155579,"3650","703","mydata1"
"male",9.3046863,"3650","704","mydata1"
"male",9.3344993,"3650","706","mydata1"
"male",11.4147248,"3650","707","mydata1"
"male",8.4809067,"3650","709","mydata1"
"male",11.0398008,"3650","711","mydata1"
"male",8.7213235,"3650","712","mydata1"
"male",7.9741874,"3650","713","mydata1"
"female",8.0269421,"3650","715","mydata1"
"male",8.8107153,"3650","716","mydata1"
"male",11.3238169,"3650","717","mydata1"
"female",11.0460986,"3650","719","mydata1"
"female",8.609619,"3650","720","mydata1"
"female",11.6667432,"3650","721","mydata1"
"male",9.8887373,"3650","722","mydata1"
"female",9.4686816,"3650","723","mydata1"
"female",9.2477794,"3650","725","mydata1"
"female",10.3706598,"3650","726","mydata1"
"female",7.2337408,"3650","728","mydata1"
"male",8.1158802,"3650","729","mydata1"
"female",8.0144013,"3650","730","mydata1"
"male",9.9772922,"3650","731","mydata1"
"male",10.7286272,"3650","732","mydata1"
"female",8.8675005,"3650","733","mydata1"
"male",9.574381,"3650","734","mydata1"
"female",8.6463801,"3650","735","mydata1"
"male",9.2845999,"3650","736","mydata1"
"male",10.2482393,"3650","737","mydata1"
"male",8.5934892,"3650","738","mydata1"
"male",9.4922619,"3650","739","mydata1"
"female",7.4594674,"3650","740","mydata1"
"female",8.6282068,"7300","431","mydata1"
"male",8.2169465,"7300","1060","mydata1"
"female",10.0420361,"7300","1112","mydata1"
"female",10.3515564,"7300","1196","mydata1"
"male",7.7835699,"7300","1362","mydata1"
"female",11.0983805,"7300","1383","mydata1"
"female",12.4229741,"7300","1497","mydata1"
"female",10.9580716,"7300","1510","mydata1"
"male",8.369398,"7300","1515","mydata1"
"male",7.8646799,"7300","1536","mydata1"
"male",9.3797618,"7300","1537","mydata1"
"female",12.2834066,"7300","1571","mydata1"
"male",9.381278,"7300","1587","mydata1"
"female",8.3770867,"7300","1597","mydata1"
"female",7.5842913,"7300","1628","mydata1"
"female",11.2253266,"7300","1632","mydata1"
"female",11.1711706,"7300","1659","mydata1"
"female",11.2714743,"7300","1727","mydata1"
"female",7.4419517,"7300","1741","mydata1"
"female",9.2963728,"7300","1768","mydata1"
"female",8.5981332,"7300","1777","mydata1"
"male",9.2902126,"7300","1782","mydata1"
"male",12.1345687,"7300","1814","mydata1"
"male",12.721505,"7300","1827","mydata1"
"female",11.5234365,"7300","1848","mydata1"
"female",6.6695289,"7300","1882","mydata1"
"female",9.4512123,"7300","1885","mydata1"
"female",11.651392,"7300","1886","mydata1"
"female",9.6858502,"7300","1891","mydata1"
"male",8.4626771,"7300","1931","mydata1"
"male",12.3808444,"7300","1941","mydata1"
"male",7.4944928,"7300","1976","mydata1"
"male",9.0802538,"7300","1979","mydata1"
"male",7.6000166,"7300","1983","mydata1"
"male",8.8058596,"7300","1985","mydata1"
"male",9.5414445,"7300","1995","mydata1"
"male",7.7636062,"7300","1997","mydata1"
"male",9.9049992,"7300","2004","mydata1"
"female",10.2179825,"7300","2035","mydata1"
"male",8.2335506,"7300","2100","mydata1"
"male",8.9637115,"7300","2102","mydata1"
"female",7.0574377,"7300","2104","mydata1"
"male",13.6242573,"7300","2113","mydata1"
"female",9.7212174,"7300","2124","mydata1"
"female",11.8377571,"7300","2125","mydata1"
"female",11.5129894,"7300","2133","mydata1"
"male",8.9448507,"7300","2141","mydata1"
"female",10.7639862,"7300","2142","mydata1"
"female",12.010374,"7300","2147","mydata1"
"female",8.8316653,"7300","2153","mydata1"
"female",10.5911219,"7300","2167","mydata1"
"male",8.2200021,"7300","2170","mydata1"
"female",9.5956213,"7300","2175","mydata1"
"female",11.5098765,"7300","2179","mydata1"
"female",6.7203889,"7300","2193","mydata1"
"female",10.3344919,"7300","2197","mydata1"
"male",12.3705231,"7300","2205","mydata1"
"female",8.5966563,"7300","2210","mydata1"
"male",11.4844915,"7300","2226","mydata1"
"male",11.0993965,"7300","2235","mydata1"
"male",9.6739604,"7300","2238","mydata1"
"female",11.300345,"7300","2242","mydata1"
"female",11.1751376,"7300","2243","mydata1"
"male",9.7191915,"7300","2244","mydata1"
"male",7.9544458,"7300","2247","mydata1"
"male",10.0618077,"7300","2251","mydata1"
"female",8.48528,"7300","2253","mydata1"
"female",10.3575813,"7300","2258","mydata1"
"male",10.7526836,"7300","2269","mydata1"
"male",10.2135558,"7300","2280","mydata1"
"male",6.6051181,"7300","2289","mydata1"
"female",10.2797342,"7300","2294","mydata1"
"female",8.6180169,"7300","2299","mydata1"
"female",8.8757662,"7300","2308","mydata1"
"male",10.6255609,"7300","2310","mydata1"
"male",8.9728993,"7300","2316","mydata1"
"male",9.354625,"7300","2324","mydata1"
"male",11.8342512,"7300","2326","mydata1"
"male",10.9680348,"7300","2335","mydata1"
"female",10.640742,"7300","2338","mydata1"
"male",8.9708547,"7300","2343","mydata1"
"female",9.6790132,"7300","2347","mydata1"
"male",7.9789253,"7300","2358","mydata1"
"male",11.6528788,"7300","2365","mydata1"
"female",9.3797953,"7300","2366","mydata1"
"male",11.6934014,"7300","2369","mydata1"
"female",11.7440143,"7300","2371","mydata1"
"female",8.6957691,"7300","2381","mydata1"
"female",10.286571,"7300","2387","mydata1"
"male",8.6074408,"7300","2389","mydata1"
"female",9.8502502,"7300","2393","mydata1"
"female",8.7143761,"7300","2394","mydata1"
"female",5.9615916,"7300","2395","mydata1"
"female",6.8441213,"7300","2396","mydata1"
"female",10.1437218,"7300","2397","mydata1"
"male",10.7548021,"7300","2403","mydata1"
"female",6.9170971,"7300","2404","mydata1"
"male",8.4781167,"7300","2405","mydata1"
"female",8.9381373,"7300","2408","mydata1"
"male",7.3554588,"7300","2412","mydata1"
"female",7.7711108,"7300","2413","mydata1"
"male",8.7348303,"7300","2414","mydata1"
"female",9.4770849,"7300","2421","mydata1"
"female",12.4071756,"7300","2422","mydata1"
"female",12.9498909,"7300","2424","mydata1"
"male",10.5946609,"7300","2427","mydata1"
"female",10.0572289,"7300","2429","mydata1"
"female",10.2847538,"7300","2433","mydata1"
"male",7.7012023,"7300","2436","mydata1"
"male",9.5363662,"7300","2437","mydata1"
"female",8.8327913,"7300","2445","mydata1"
"female",8.6279303,"7300","2449","mydata1"
"female",9.4663369,"7300","2451","mydata1"
"female",8.4932815,"7300","2454","mydata1"
"female",6.9967222,"7300","2457","mydata1"
"male",10.7369145,"7300","2461","mydata1"
"male",10.0077596,"7300","2463","mydata1"
"female",9.8240331,"7300","2478","mydata1"
"male",11.534207,"7300","2481","mydata1"
"female",12.2470258,"7300","2482","mydata1"
"male",7.8488022,"7300","2487","mydata1"
"male",9.3436713,"7300","2488","mydata1"
"male",10.7846611,"7300","2493","mydata1"
"male",9.9231959,"7300","2495","mydata1"
"male",7.6376785,"7300","2498","mydata1"
"female",11.1549244,"7300","2500","mydata1"
"female",9.3285976,"7300","2502","mydata1"
"female",8.9337566,"7300","2506","mydata1"
"female",10.9895992,"7300","2507","mydata1"
"female",11.650242,"7300","2510","mydata1"
"female",8.1870498,"7300","2513","mydata1"
"female",10.7767156,"7300","2518","mydata1"
"male",9.5948268,"7300","2519","mydata1"
"female",9.9328597,"7300","2528","mydata1"
"male",9.7149563,"7300","2530","mydata1"
"male",7.9520163,"7300","2531","mydata1"
"male",12.989246,"7300","2537","mydata1"
"female",12.9004098,"7300","2539","mydata1"
"male",8.9895234,"7300","2541","mydata1"
"male",5.9806472,"7300","2542","mydata1"
"female",8.413551,"7300","2543","mydata1"
"male",8.0420547,"7300","2544","mydata1"
"female",8.4416092,"7300","2551","mydata1"
"female",10.4392721,"7300","2556","mydata1"
"male",8.7672838,"7300","2558","mydata1"
"female",10.3696497,"7300","2559","mydata1"
"male",11.2317521,"7300","2562","mydata1"
"female",10.0781848,"7300","2563","mydata1"
"female",10.4562911,"7300","2564","mydata1"
"male",8.8842575,"7300","2572","mydata1"
"female",10.2797042,"7300","2574","mydata1"
"male",9.891439,"7300","2575","mydata1"
"male",11.9554707,"7300","2576","mydata1"
"female",11.1720803,"7300","2579","mydata1"
"male",9.8851703,"7300","2582","mydata1"
"female",6.7096204,"7300","2583","mydata1"
"female",9.9875755,"7300","2584","mydata1"
"female",8.8758519,"7300","2586","mydata1"
"male",8.0532342,"7300","2591","mydata1"
"female",8.8959421,"7300","2594","mydata1"
"female",8.6922137,"7300","2597","mydata1"
"female",7.3382582,"7300","2599","mydata1"
"female",6.8661278,"7300","2603","mydata1"
"female",12.2936573,"7300","2607","mydata1"
"male",9.5367786,"7300","2610","mydata1"
"male",11.5600725,"7300","2611","mydata1"
"female",10.0875228,"7300","2613","mydata1"
"male",7.8794469,"7300","2616","mydata1"
"female",11.1360813,"7300","2622","mydata1"
"male",9.3117956,"7300","2624","mydata1"
"female",7.8658954,"7300","2629","mydata1"
"female",10.6631409,"7300","2630","mydata1"
"female",10.6132851,"7300","2633","mydata1"
"female",8.4701764,"7300","2636","mydata1"
"female",7.8395941,"7300","2637","mydata1"
"male",7.9786118,"7300","2641","mydata1"
"male",6.53551,"7300","2642","mydata1"
"female",9.7409803,"7300","2646","mydata1"
"female",10.9610786,"7300","2647","mydata1"
"female",8.3176025,"7300","2650","mydata1"
"male",10.109801,"7300","2652","mydata1"
"male",13.2491239,"7300","2655","mydata1"
"male",11.8077427,"7300","2658","mydata1"
"female",10.8556285,"7300","2660","mydata1"
"male",11.9872592,"7300","2661","mydata1"
"female",10.8826463,"7300","2664","mydata1"
"male",9.7953721,"7300","2668","mydata1"
"male",9.1816557,"7300","2669","mydata1"
"female",8.9396486,"7300","2670","mydata1"
"male",9.7674028,"7300","2673","mydata1"
"male",8.29845,"7300","2676","mydata1"
"male",8.2778662,"7300","2677","mydata1"
"female",6.8249192,"7300","2678","mydata1"
"female",9.472628,"7300","2680","mydata1"
"male",7.3859856,"7300","2681","mydata1"
"female",10.284583,"7300","2689","mydata1"
"male",8.7622902,"7300","2691","mydata1"
"male",9.4676734,"7300","2694","mydata1"
"female",8.350767,"7300","2695","mydata1"
"male",6.6775657,"7300","2696","mydata1"
"male",10.5991338,"7300","2699","mydata1"
"female",10.654822,"7300","2700","mydata1"
"female",8.9368301,"7300","2708","mydata1"
"female",7.5987529,"7300","2709","mydata1"
"male",10.7142607,"7300","2712","mydata1"
"male",9.2320094,"7300","2717","mydata1"
"male",9.2808826,"7300","2719","mydata1"
"male",10.3097103,"7300","2720","mydata1"
"male",8.2625028,"7300","2723","mydata1"
"male",10.0069541,"7300","2731","mydata1"
"female",10.3624413,"7300","2732","mydata1"
"male",8.3060522,"7300","2735","mydata1"
"female",8.7840273,"7300","2737","mydata1"
"female",6.8424961,"7300","2738","mydata1"
"male",8.2667449,"7300","2739","mydata1"
"male",12.7344035,"7300","2742","mydata1"
"male",8.3075096,"7300","2743","mydata1"
"female",9.93695,"7300","2744","mydata1"
"male",13.2337047,"7300","2745","mydata1"
"female",12.4784367,"7300","2748","mydata1"
"male",10.0756595,"7300","2749","mydata1"
"female",11.5875701,"7300","2751","mydata1"
"male",11.4224048,"7300","2752","mydata1"
"male",11.3736855,"7300","2753","mydata1"
"female",10.7631691,"7300","2755","mydata1"
"female",11.3755082,"7300","2758","mydata1"
"male",11.1569023,"7300","2759","mydata1"
"male",11.4877795,"7300","2760","mydata1"
"female",9.4497821,"7300","2763","mydata1"
"male",7.1876867,"7300","2765","mydata1"
"female",9.7977315,"7300","2766","mydata1"
"female",8.327099,"7300","2767","mydata1"
"female",9.3055567,"7300","2770","mydata1"
"male",7.0826714,"7300","2771","mydata1"
"female",10.3141925,"7300","2772","mydata1"
"female",8.0877917,"7300","2773","mydata1"
"female",8.5721856,"7300","2775","mydata1"
"female",9.789837,"7300","2776","mydata1"
"male",9.8490282,"7300","2777","mydata1"
"male",11.4039073,"7300","2779","mydata1"
"male",10.012127,"7300","2780","mydata1"
"female",11.0489293,"7300","2785","mydata1"
"male",6.2128338,"7300","2786","mydata1"
"male",10.3446655,"7300","2792","mydata1"
"female",8.4528509,"7300","2793","mydata1"
"female",9.4682782,"7300","2794","mydata1"
"female",8.8077445,"7300","2795","mydata1"
"female",8.8631581,"7300","2797","mydata1"
"female",9.2935949,"7300","2801","mydata1"
"male",8.6775512,"7300","2802","mydata1"
"female",10.0147487,"7300","2804","mydata1"
"female",9.2410226,"7300","2805","mydata1"
"male",8.6543521,"7300","2806","mydata1"
"female",9.8069289,"7300","2807","mydata1"
"female",7.8859152,"7300","2808","mydata1"
"female",10.8320274,"7300","2809","mydata1"
"female",10.7813136,"7300","2810","mydata1"
"female",9.1309208,"7300","2811","mydata1"
"male",13.6929845,"7300","2813","mydata1"
"male",9.9067111,"7300","2814","mydata1"
"male",11.9180541,"7300","2816","mydata1"
"female",11.7072109,"7300","2819","mydata1"
"female",10.2247431,"7300","2821","mydata1"
"female",12.7017876,"7300","2822","mydata1"
"male",12.2541062,"7300","2823","mydata1"
"female",12.873272,"7300","2824","mydata1"
"female",9.2534906,"7300","2826","mydata1"
"male",10.5893512,"7300","2828","mydata1"
"female",10.6203276,"7300","2829","mydata1"
"female",9.0518413,"7300","2830","mydata1"
"female",9.9390455,"7300","2834","mydata1"
"female",7.7125056,"7300","2835","mydata1"
"male",9.2868341,"7300","2836","mydata1"
"male",9.7079586,"7300","2841","mydata1"
"female",9.5919004,"7300","2842","mydata1"
"female",9.3381395,"7300","2845","mydata1"
"female",9.7565669,"7300","2847","mydata1"
"male",10.1573709,"7300","2848","mydata1"
"male",12.4096621,"7300","2849","mydata1"
"male",11.7946757,"7300","2850","mydata1"
"male",11.4194067,"7300","2852","mydata1"
"male",10.9500156,"7300","2853","mydata1"
"male",12.3289524,"7300","2856","mydata1"
"female",9.9471136,"7300","2857","mydata1"
"male",12.0692366,"7300","2858","mydata1"
"female",9.0774441,"7300","2859","mydata1"
"female",11.9450249,"7300","2860","mydata1"
"female",8.2333863,"7300","2861","mydata1"
"female",10.0276456,"7300","2862","mydata1"
"female",9.2341599,"7300","2864","mydata1"
"female",12.2932457,"7300","2865","mydata1"
"female",11.130875,"7300","2868","mydata1"
"female",8.9407454,"7300","2869","mydata1"
"male",9.1910521,"7300","2870","mydata1"
"male",11.3917414,"7300","2872","mydata1"
"male",10.3073855,"7300","2873","mydata1"
"male",8.3779751,"7300","2874","mydata1"
"male",11.4576606,"7300","2876","mydata1"
"male",9.5908763,"7300","2877","mydata1"
"female",8.8469879,"7300","2878","mydata1"
"male",9.3264683,"7300","2879","mydata1"
"female",11.6938232,"7300","2880","mydata1"
"male",9.346869,"7300","2881","mydata1"
"male",9.2387316,"7300","2882","mydata1"
"female",9.3938589,"7300","2883","mydata1"
"female",8.9872003,"7300","2884","mydata1"
"male",10.9732024,"7300","2885","mydata1"
"male",9.3377375,"7300","2886","mydata1"
"female",7.9273742,"7300","2887","mydata1"
"male",12.179923,"7300","2888","mydata1"
"male",9.9190079,"7300","2893","mydata1"
"female",9.0808001,"7300","2894","mydata1"
"female",9.3186055,"7300","2895","mydata1"
"male",7.5238938,"7300","2897","mydata1"
"male",7.6681549,"7300","2898","mydata1"
"female",5.8968144,"7300","2899","mydata1"
"female",9.2760911,"7300","2900","mydata1"
"male",10.0854896,"7300","2901","mydata1"
"female",7.531108,"10950","2947","mydata1"
"male",7.2328423,"10950","3290","mydata1"
"female",12.3277649,"10950","3582","mydata1"
"male",11.8490316,"10950","3661","mydata1"
"female",8.9910124,"10950","3788","mydata1"
"female",8.6617827,"10950","3833","mydata1"
"female",9.0754005,"10950","3889","mydata1"
"female",7.5042115,"10950","3892","mydata1"
"male",9.7549045,"10950","3938","mydata1"
"female",7.7814725,"10950","3980","mydata1"
"female",6.0869908,"10950","3983","mydata1"
"male",11.841899,"10950","4028","mydata1"
"female",9.3420425,"10950","4036","mydata1"
"male",9.2913848,"10950","4119","mydata1"
"female",8.8227579,"10950","4122","mydata1"
"female",11.7046347,"10950","4178","mydata1"
"male",10.8803501,"10950","4188","mydata1"
"male",10.7619219,"10950","4193","mydata1"
"female",8.6636203,"10950","4203","mydata1"
"male",9.9936343,"10950","4213","mydata1"
"male",10.5665016,"10950","4227","mydata1"
"female",10.3478557,"10950","4254","mydata1"
"male",8.2264385,"10950","4303","mydata1"
"male",9.3577759,"10950","4318","mydata1"
"male",9.0189072,"10950","4319","mydata1"
"male",11.0574692,"10950","4325","mydata1"
"male",12.4279359,"10950","4328","mydata1"
"male",12.3537779,"10950","4347","mydata1"
"female",10.127143,"10950","4355","mydata1"
"female",12.2395621,"10950","4361","mydata1"
"male",9.1901927,"10950","4381","mydata1"
"male",10.6401098,"10950","4435","mydata1"
"male",10.0994273,"10950","4448","mydata1"
"female",8.8989456,"10950","4453","mydata1"
"male",13.882712,"10950","4460","mydata1"
"male",12.0605365,"10950","4462","mydata1"
"male",11.3709537,"10950","4464","mydata1"
"female",9.2355735,"10950","4465","mydata1"
